MIN_LEFT_WHEN_LEFT_ELIM,,,0.65
MIN_RIGHT_WHEN_RIGHT_ELIM,,,0.65
MIN_LNP_OVER_ON_WHEN_ALP_ELIM,,,0.6
MIN_GRN_OVER_LNP_WHEN_ALP_ELIM,,,0.6
