,,,,,,,,,,,,,,,,,,,,,,,,,,2028 FEDERAL ELECTION PROJECTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEATS PROJECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,FIRST PREFERENCE,,,,,,,TWO-PARTY-PREFERRED,,,,,,,THREE-PARTY-PREFERRED,,,,,,,TWO-PARTY-PREFERRED,,,,,SEATS,,,,,,,,,,,,150,OUT OF,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEATS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,NATIONAL,,,GRN,ALP,OTH,IND,LNP,ON,,ALP,,SWING,,LNP,,,ALP,,ON,,LNP,,,ALP,,ON,,,ALP,,GRN,,IND,,OTH,,ON,,LNP,,NATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALP,,GRN,IND,OTH,ON,LNP
,Hasluck (WA),,0.4123882585,-0.0711545616,0.1290610676,-0.09252740348,0.1403738562,0.01570744766,0.2277535391,0.1539709518,0,0,0.09042327869,-0.005996434345,0.6087017537,0.3912982463,-0.05099824626,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Barton (NSW),,0.4142009581,-0.05700993519,0.1424171938,-0.099321258,0.165187156,0.006259281336,0.2191955478,0.1634382267,0,0,0.05899914418,-0.0133663149,0.6087426909,0.3912573091,-0.05129072549,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Swan (WA),,0.3645994241,-0.06170297723,0.1706531055,-0.09864888878,0.1895231622,0.01465543729,0.1995593674,0.1473513902,0,0,0.07566494087,-0.001654961455,0.6109954682,0.3890045318,-0.02890453181,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lilley (QLD),,0.3952120606,-0.06554287116,0.1717691701,-0.1052129998,0.186285402,0.02226795135,0.1966889465,0.1541529071,0,0,0.05004442072,-0.005664987471,0.6143723352,0.3856276648,-0.03082872706,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cunningham (NSW),,0.3750524186,-0.0718620383,0.121617986,-0.1105814702,0.2212443415,0.01700789001,0.251443343,0.1755388103,0,0,0.03064191091,-0.01010319188,0.6159487921,0.3840512079,-0.05926813988,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calwell (VIC),,0.320586675,0.01538362936,0.07310735212,-0.08396362482,0.1194567158,0.03663544939,0.2259054452,0.1883241824,0.1350726897,0.01557268974,0.1258711221,0.01474145784,0.6165551627,0.3834448373,0.07419831882,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Isaacs (VIC),,0.4233616338,-0.07075470824,0.1762069015,-0.1072070067,0.1558115529,0.01530628854,0.1959030354,0.1497858799,0,0,0.04871687639,0.01286954646,0.6179350913,0.3820649087,-0.02546809406,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Flynn (QLD),,0.2084456458,-0.04208487858,0.2567294758,-0.1174567972,0.07060217573,0.01371561056,0.3099304644,0.1676884223,0.04931102929,-0.0006351493979,0.104981209,-0.02122720766,0.3806285729,0.6193714271,-0.6026346814,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gellibrand (VIC),,0.3994644327,-0.06672442304,0.1527671941,-0.1090053958,0.1862715539,0.01580901517,0.2118567502,0.1520670123,0,0,0.04964006914,0.007853791313,0.620020746,0.379979254,-0.0310029988,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hindmarsh (SA),,0.4150080179,-0.06640496852,0.1455609951,-0.0854674478,0.157679537,0.0221245939,0.2076314438,0.1578941782,0,-0.01587964898,0.07412000626,-0.01226670676,0.6238209643,0.3761790357,-0.03966562332,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moreton (QLD),,0.3600975094,-0.0629716255,0.1676583588,-0.08952743269,0.2388992228,0.02221177411,0.17389922,0.1452732862,0,0,0.05944568892,-0.0149860021,0.6323965341,0.3676034659,-0.02851510493,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Perth (WA),,0.3636985149,-0.06682195507,0.1523054289,-0.1085911588,0.2594133805,0.01414492544,0.2122858551,0.1489713678,0,0,0.01229682067,0.01229682067,0.6324139857,0.3675860143,-0.03270891414,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hotham (VIC),,0.4210836193,-0.06737802782,0.1543881814,-0.1030804424,0.1689808796,0.02040869786,0.1923967729,0.1457066937,0,0,0.06315054684,0.004343078689,0.6332125478,0.3667874522,-0.03538110073,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kingsford Smith (NSW),,0.4387093398,-0.06915895703,0.1573015138,-0.1042083922,0.1589938621,0.02341705545,0.2117865002,0.1526229607,0.03320878405,-0.002672666942,0,0,0.6354270981,0.3645729019,-0.03644474952,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oxley (QLD),,0.4559111824,-0.07154656197,0.1189151466,-0.09224283509,0.1564078208,0.02205465129,0.2214351938,0.1663083068,0,-0.01380814652,0.04733065635,-0.01076541453,0.6371367127,0.3628632873,-0.05609566196,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chifley (NSW),,0.4745487928,-0.05196830739,0.09799466301,-0.09898791243,0.10700391,0.009435296616,0.222396031,0.1626962077,0,-0.01698839108,0.09805660308,-0.004186893465,0.6426797197,0.3573202803,-0.05564492748,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kingston (SA),,0.444176264,-0.08608683547,0.08833562371,-0.09795480621,0.1447134113,0.01028863643,0.2150631148,0.1527888347,0.0426992149,0.0426992149,0.06501237128,-0.02173504431,0.644761564,0.355238436,-0.06263843604,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Adelaide (SA),,0.3955481541,-0.06931699499,0.1512462945,-0.09041591661,0.2145201078,0.02482609701,0.1880367928,0.1478576344,0,0,0.05064865081,-0.01295081978,0.6488339116,0.3511660884,-0.04181987622,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Blaxland (NSW),,0.4051474363,-0.05523743588,0.09990513951,-0.09601825436,0.09217671657,0.01329174086,0.1727194807,0.1372016757,0.1811498038,-0.006475360179,0.04890142318,0.007237633847,0.672059046,0.327940954,-0.04697509065,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
