,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025.0,,2PP,,,,,,,,,,,,,,,,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Petrie,116792,,59701.0,0.5111737105,,0.056,6540.352,,57091.0,0.4888262895,,,,,,0.394,,,,,0.448,,,,,0.158,,,,,,,,,,,,,,,,,,42538.0,0.3642201521,0.064,7474.688,,,44196.0,0.3784163299,-0.057,-6657.144,,,13802.0,0.1181759025,0.004,467.168,,,7848.0,0.06719638331,0.015,1751.88,,,,0,,0,,,8408,0.07199123228,,0,,,106513,,48532.0,0.455643912,,0.04,4260.52,,57981.0,0.544356088,,,,,,,,,,,,,,,,,,,31972.0,0.3001699323,-0.008,-852.104,,,46325.0,0.4349234366,-0.046,-4899.598,,,12169.0,0.1142489649,0.027,2875.851,,,5613.0,0.05269779276,-0.0225,-2396.5425,,,,0,,0,,,10434,0.09795987344,,0,,,101597,,42266.0,0.416016221,,-0.068,-6908.596,,59331.0,0.583983779,,-0.06898377905,,,,,,,,,,,,,,,,,31348.0,0.3085524179,-0.075,-7619.775,,,48879.0,0.4811067256,0.034,3454.298,,,8877.0,0.0873746272,0.014,1422.358,,,10999.0,0.1082610707,0.1083,11002.9551,,,,0,,0,,,1494,0.01470515862,,0,,,92793,,44867.0,0.4835170756,,-0.0112,-1039.2816,,47926.0,0.5164829244,,-0.01288292436,,,,,,,,,,,,,,,,,35616.0,0.3838220555,-0.0114,-1057.8402,,,41475.0,0.4469625942,0.0405,3758.1165,,,6840.0,0.07371245676,0.0285,2644.6005,,,,0,,0,,,,0,,0,,,8862,0.09550289354,,0,,,82573,,40851.0,0.4947258789,,-0.0304,-2510.2192,,41722.0,0.5052741211,,,,,,,,,,,,,,,,,,,32630.0,0.3951654899,-0.0327,-2700.1371,,,33570.0,0.4065493563,0.0059,487.1807,,,3729.0,0.04516004021,-0.0458,-3781.8434,,,,0,,0,,,,0,,0,,,12644,0.1531251135,,0,,
,South,Fadden,111401,518131,48077.0,0.4315670416,0.5709675738,0.038,4233.238,0.05837092164,63324.0,0.5684329584,0.4290324262,,,,,0.327,,,,,0.515,,,,,0.159,,,,,,,,,,,,,,,,,,30526.0,0.2740190842,0.051,5681.451,0.3797475928,0.05920341574,45626.0,0.4095654438,-0.037,-4121.837,0.2982469684,-0.06032871224,10361.0,0.09300634644,-0.014,-1559.614,0.1479181906,-0.003338715499,8898.0,0.07987360975,-0.007,-779.807,0.06568416096,0.0001887746535,3123.0,0.02803385966,-0.014,-1559.614,0.0149518172,-0.0006533517585,12867,0.1155016562,,0,0.09345127005,0,105771,482933,41645.0,0.3937279595,0.5127999122,0.035,3701.985,0.04894962862,64126.0,0.6062720405,0.4872000878,,,,,,,,,,,,,,,,,,23638.0,0.2234828072,-0.001,-105.771,0.2984998002,0.00352993934,47190.0,0.4461525371,-0.041,-4336.611,0.3343980576,-0.05454437777,11353.0,0.1073356591,0.017,1798.107,0.1421725394,0.03195521403,9177.0,0.08676291233,0.0011,116.3481,0.06092281682,-0.008371987586,4407.0,0.04166548487,0.0417,4410.6507,0.01424350213,0.01424633442,10006,0.09460059941,,0,0.08183065673,0,97212,460559,34825.0,0.3582376661,0.4648047264,-0.029,-2819.148,-0.02987895579,62387.0,0.6417623339,0.5351952736,-0.1267623339,,,,,,,,,,,,,,,,,21882.0,0.2250956672,-0.035,-3402.42,0.3172383994,-0.04138839758,47359.0,0.4871723656,-0.007,-680.484,0.4167652787,0.006650552915,8747.0,0.08997860346,0.014,1360.968,0.118549415,0.02153882999,13302.0,0.1368349586,0.017,1652.604,0.1081880932,0.06677683207,,0,,0,0,0,5922,0.06091840514,,0,0.03925881375,0,89404,436862,34826.0,0.3895351438,0.4958819948,0.0331,2959.2724,0.03566513933,54578.0,0.6104648562,0.5041180052,-0.1068648562,,,,,,,,,,,,,,,,,23369.0,0.2613865151,0.0392,3504.6368,0.3411419601,0.02733669454,43938.0,0.4914545211,-0.0446,-3987.4184,0.3878656155,-0.03707920418,6871.0,0.07685338464,0.027,2413.908,0.09273296147,0.02619954056,10693.0,0.1196031497,0.1132,10120.5328,0.03846629856,0.0372146218,,0,,0,0.01138182079,0.01138697756,4533,0.05070242942,,0,0.07695865242,0,0,0,,#DIV/0!,#DIV/0!,,0,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,0,#DIV/0!,,0,0,0
,,Forde,107530,,55701.0,0.5180042779,,0.06,6451.8,,51829.0,0.4819957221,,,,,,0.397,,,,,0.419,,,,,0.184,,,,,,,,,,,,,,,,,,36821.0,0.3424253697,0.062,6666.86,,,33023.0,0.307104994,-0.062,-6666.86,,,12280.0,0.1142006882,0.016,1720.48,,,11050.0,0.1027620199,0.023,2473.19,,,3187.0,0.02963824049,-0.002,-215.06,,,11169,0.1038686878,,0,,,94612,,43301.0,0.4576692174,,0.044,4162.928,,51311.0,0.5423307826,,,,,,,,,,,,,,,,,,,26497.0,0.2800596119,-0.015,-1419.18,,,34920.0,0.3690863738,-0.066,-6244.392,,,9319.0,0.09849701941,0.011,1040.732,,,7578.0,0.08009554813,-0.038,-3595.256,,,2973.0,0.0314230753,0.0314,2970.8168,,,13325,0.1408383715,,0,,,91534,,37899.0,0.4140428693,,-0.08,-7322.72,,53635.0,0.5859571307,,-0.07095713068,,,,,,,,,,,,,,,,,27008.0,0.2950597592,-0.081,-7414.254,,,39819.0,0.4350186816,0.029,2654.486,,,7987.0,0.08725719405,0.023,2105.282,,,14503.0,0.1584438569,0.158,14462.372,,,,0,,0,,,2217,0.02422050823,,0,,,83910,,41424.0,0.4936717912,,0.0375,3146.625,,42486.0,0.5063282088,,-0.002728208795,,,,,,,,,,,,,,,,,31587.0,0.3764390418,0.0364,3054.324,,,34096.0,0.4063401263,-0.0191,-1602.681,,,5393.0,0.064271243,0.0226,1896.366,,,,0,,0,,,5242.0,0.06247169586,0.0625,5244.375,,,7592,0.09047789298,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Oxley,104069,,72144.0,0.6932323747,,0.077,8013.313,,31925.0,0.3067676253,,,,,,0.556,,,,,0.272,,,,,0.171,,,,,,,,,,,,,,,,,,54892.0,0.5274577444,0.069,7180.761,,,21975.0,0.2111579817,-0.076,-7909.244,,,13982.0,0.1343531695,-0.008,-832.552,,,5737.0,0.05512688697,-0.003,-312.207,,,1437.0,0.01380814652,0.0138,1436.1522,,,6046,0.05809607088,,0,,,95412,,58768.0,0.6159392948,,0.052,4961.424,,36644.0,0.3840607052,,,,,,,,,,,,,,,,,,,43785.0,0.4589045403,0.034,3244.008,,,27385.0,0.2870184044,-0.059,-5629.308,,,13595.0,0.1424873182,0.026,2480.712,,,5568.0,0.05835743932,-0.0046,-438.8952,,,,0,,0,,,5079,0.05323229782,,0,,,90523,,51050.0,0.5639450747,,-0.026,-2353.598,,39473.0,0.4360549253,,0.07894507473,,,,,,,,,,,,,,,,,38501.0,0.4253173227,-0.033,-2987.259,,,31290.0,0.3456580096,0.024,2172.552,,,10535.0,0.1163792627,0.028,2534.644,,,8069.0,0.08913756725,0.007,633.661,,,,0,,0,,,2128,0.02350783779,,0,,,83361,,49250.0,0.5908038531,,0.0531,4426.4691,,34111.0,0.4091961469,,0.09440385312,,,,,,,,,,,,,,,,,38419.0,0.4608749895,0.0299,2492.4939,,,26744.0,0.3208214873,-0.0636,-5301.7596,,,7305.0,0.08763090654,0.0338,2817.6018,,,7023.0,0.08424802965,0.0842,7018.9962,,,,0,,0,,,3870,0.04642458704,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Rankin,91669,,60092.0,0.6555324046,,0.065,5958.485,,31577.0,0.3444675954,,,,,,0.537,,,,,0.289,,,,,0.174,,,,,,,,,,,,,,,,,,45303.0,0.4942019658,0.055,5041.795,,,18101.0,0.1974604283,-0.093,-8525.217,,,10032.0,0.1094372143,0.002,183.338,,,6021.0,0.06568196446,-0.014,-1283.366,,,,0,,0,,,12212,0.1332184272,,0,,,87822,,51892.0,0.5908770012,,0.027,2371.194,,35930.0,0.4091229988,,,,,,,,,,,,,,,,,,,38596.0,0.439479857,0.025,2195.55,,,25478.0,0.2901095398,-0.023,-2019.906,,,9394.0,0.1069663638,0.016,1405.152,,,7006.0,0.07977499943,-0.0058,-509.3676,,,,0,,0,,,7348,0.08366924005,,0,,,84864,,47893.0,0.5643500189,,-0.049,-4158.336,,36971.0,0.4356499811,,0.07935001885,,,,,,,,,,,,,,,,,35156.0,0.4142628205,-0.079,-6704.256,,,26608.0,0.3135369532,0.027,2291.328,,,7709.0,0.09083946078,0.028,2376.192,,,10395.0,0.1224901018,0.123,10438.272,,,,0,,0,,,4996,0.05887066365,,0,,,85423,,52362.0,0.6129730869,,0.0652,5569.5796,,33061.0,0.3870269131,,0.1165730869,,,,,,,,,,,,,,,,,42147.0,0.4933917095,0.0716,6116.2868,,,24455.0,0.2862812123,-0.0774,-6611.7402,,,5373.0,0.06289875092,0.01,854.23,,,,0,,0,,,,0,,0,,,13448,0.1574283273,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Ryan,103462,,59822.0,0.5782026251,,0.054,5586.948,,43640.0,0.4217973749,,,,,,0.299,,,,,0.394,,,,,0.307,,,,,,,55112.0,0.5326786646,,,,48350.0,0.4673213354,,,,,29217.0,0.2823935358,0.059,6104.258,,,35806.0,0.3460787536,-0.039,-4035.018,,,29986.0,0.2898262164,-0.012,-1241.544,,,2327.0,0.02249134948,,,,,,0,,0,,,6126,0.05921014479,,0,,,99316,,52042.0,0.5240041887,,0.085,8441.86,,47274.0,0.4759958113,,,,,,,,52286.0,0.5264609932,,,,47030.0,0.4735390068,,,,,22146.0,0.2229852189,-0.021,-2085.636,,,38289.0,0.3855270047,-0.101,-10030.916,,,30003.0,0.302096339,0.099,9832.284,,,2237.0,0.0225240646,0.0009,89.3844,,,,0,,0,,,6641,0.06686737283,,0,,,96426,,42403.0,0.4397465414,,0.03,2892.78,,54023.0,0.5602534586,,-0.04525345861,,,,,,,,,,,,,,,,,23560.0,0.2443324415,0.015,1446.39,,,46869.0,0.4860618505,-0.035,-3374.91,,,19621.0,0.2034824632,0.016,1542.816,,,3558.0,0.03689876174,0.037,3567.762,,,,0,,0,,,2818,0.02922448302,,0,,,94764,,38770.0,0.4091216074,,-0.0055,-521.202,,55994.0,0.5908783926,,-0.08727839264,,,,,,,,,,,,,,,,,21594.0,0.2278713435,-0.0272,-2577.5808,,,49402.0,0.5213161116,0.0045,426.438,,,17767.0,0.1874868093,0.0431,4084.3284,,,,0,,0,,,,0,,0,,,6001,0.06332573551,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
Provincial,North,Blair,115877,544236,64367.0,0.5554769281,0.463907202,0.003,347.631,0.01319360167,51510.0,0.4445230719,0.536092798,,,,,0.426,,,,,0.388,,,,,0.187,,,,,,,,,,,,,,,,,,42827.0,0.3695901689,0.016,1854.032,0.3202856849,0.03784814308,31797.0,0.2744030308,-0.017,-1969.909,0.369970013,-0.018750373,12104.0,0.1044555865,-0.022,-2549.294,0.08718644118,0.007471569319,11347.0,0.09792279745,-0.003,-347.631,0.1072494286,0.01362295034,,0,,0,0.005883477021,0.005889168853,17802,0.1536284163,,0,0.1094249554,0,104247,496450,57575.0,0.5522940708,0.4497975627,0.04,4169.88,0.02204018532,46672.0,0.4477059292,0.5502024373,,,,,,,,,,,,,,,,,,36494.0,0.3500724241,0.037,3857.139,0.2562583144,0.003349482577,30122.0,0.288948363,-0.001,-104.247,0.3549213944,0.006571992665,13113.0,0.1257877925,0.039,4065.633,0.07237117721,0.01500478836,10419.0,0.09994532217,-0.0681,-7099.2207,0.08493741686,-0.04809427197,,0,,0,0.06430849852,0.06019425451,14099,0.1352460982,,0,0.07939937821,0,95925,468425,49123.0,0.5120979932,0.4271462881,-0.069,-6618.825,-0.07353704008,46802.0,0.4879020068,0.5728537119,0.02709799322,,,,,,,,,,,,,,,,,29987.0,0.312608809,-0.098,-9400.65,0.2765842984,-0.06727109783,27844.0,0.2902684389,-0.006,-575.55,0.3819266692,0.006524421199,8325.0,0.08678655199,0.02,1918.5,0.06288947003,0.01074265891,19376.0,0.2019911389,0.053,5084.025,0.1842706943,0.07181236292,5967.0,0.06220484754,0.0407,3904.1475,0.02737471313,0.01379688637,4426,0.04614021371,,0,0.06695415488,0,85187,438416,50158.0,0.5887987604,0.5005770775,0.0362,3083.7694,0.03652931759,35029.0,0.4112012396,0.4994229225,0.09239876037,,,,,,,,,,,,,,,,,35691.0,0.4189723784,0.0035,298.1545,0.3223760474,0.01181957261,24455.0,0.2870743189,-0.0514,-4378.6118,0.3509035598,-0.03589352105,5266.0,0.0618169439,0.0193,1644.1091,0.04762128409,0.01099748199,13273.0,0.1558101588,0.1558,13272.1346,0.1078144847,0.06999399947,4096.0,0.0480824539,0.0481,4097.4947,0.02601056733,0.02600296141,2406,0.02824374611,,0,0.08121043924,0,0,0,,#DIV/0!,#DIV/0!,,0,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,0,#DIV/0!,,0,0,0
,,Capricornia,98673,,43449.0,0.4403332219,,0.006,592.038,,55224.0,0.5596667781,,,,,,0.382,,,,,0.394,,,,,0.224,,,,,,,,,,,,,,,,,,31485.0,0.319084248,0.039,3848.247,,,36079.0,0.3656420703,-0.029,-2861.517,,,6104.0,0.06186089406,0.003,296.019,,,15363.0,0.1556960871,0.01,986.73,,,,0,,0,,,9642,0.09771670062,,0,,,90292,,39196.0,0.4341026891,,0.058,5236.936,,51096.0,0.5658973109,,,,,,,,,,,,,,,,,,,25330.0,0.2805342666,0.043,3882.556,,,35613.0,0.3944203252,-0.012,-1083.504,,,5302.0,0.0587205954,0.01,902.92,,,13179.0,0.145959775,-0.0238,-2148.9496,,,3048.0,0.03375714349,0.0089,803.5988,,,7820,0.08660789439,,0,,,88967,,33492.0,0.3764541909,,-0.117,-10409.139,,55475.0,0.6235458091,,-0.1085458091,,,,,,,,,,,,,,,,,21120.0,0.2373913923,-0.143,-12722.281,,,36163.0,0.4064765587,0.006,533.802,,,4307.0,0.04841120865,0.001,88.967,,,18355.0,0.2063124529,0.2063,18353.8921,,,2211.0,0.02485191138,-0.0235,-2090.7245,,,6811,0.076556476,,0,,,88155,,43522.0,0.4936985991,,0.0014,123.417,,44633.0,0.5063014009,,-0.002701400942,,,,,,,,,,,,,,,,,33579.0,0.3809086269,0.0105,925.6275,,,35310.0,0.4005444955,0.0047,414.3285,,,4166.0,0.04725767115,0.013,1146.015,,,,0,,0,,,4312.0,0.04891384493,0.0489,4310.7795,,,10788,0.1223753616,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Herbert,98368,,36028.0,0.3662573195,,-0.016,-1573.888,,62340.0,0.6337426805,,,,,,0.271,,,,,0.581,,,,,0.148,,,,,,,,,,,,,,,,,,22649.0,0.2302476415,0.014,1377.152,,,47942.0,0.4873739427,0.017,1672.256,,,9226.0,0.09379066363,0.012,1180.416,,,5101.0,0.05185629473,-0.001,-98.368,,,,0,,0,,,13450,0.1367314574,,0,,,92440,,35337.0,0.3822695803,,-0.034,-3142.96,,57103.0,0.6177304197,,,,,,,,,,,,,,,,,,,19971.0,0.2160428386,-0.038,-3512.72,,,43453.0,0.4700670705,0.099,9151.56,,,7596.0,0.08217221982,0.009,831.96,,,4874.0,0.0527260926,-0.0582,-5380.008,,,3925.0,0.04245997404,0.0425,3928.7,,,12621,0.1365318044,,0,,,91917,,38276.0,0.4164191608,,-0.084,-7721.028,,53641.0,0.5835808392,,-0.06858083924,,,,,,,,,,,,,,,,,23393.0,0.2545013436,-0.05,-4595.85,,,34112.0,0.3711174212,0.016,1470.672,,,6721.0,0.07312031507,0.01,919.17,,,15428.0,0.1678470794,0.033,3033.261,,,,0,,0,,,12263,0.1334138407,,0,,,88337,,44187.0,0.5002094253,,0.0619,5468.0603,,44150.0,0.4997905747,,0.003809425269,,,,,,,,,,,,,,,,,26900.0,0.3045156616,0.0107,945.2059,,,31361.0,0.3550154522,-0.0784,-6925.6208,,,5533.0,0.0626351359,0.0102,901.0374,,,11950.0,0.1352774036,0.127,11218.799,,,,0,,0,,,12593,0.1425563467,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Hinkler,109389,,47801.0,0.4369817806,,0.038,4156.782,,61588.0,0.5630182194,,,,,,0.389,,,,,0.414,,,,,0.196,,,,,,,,,,,,,,,,,,34112.0,0.3118412272,0.079,8641.731,,,41573.0,0.3800473539,-0.041,-4484.949,,,8002.0,0.07315177943,0.018,1969.002,,,14496.0,0.1325178949,0.045,4922.505,,,3202.0,0.0292716818,0.0293,3205.0977,,,8004,0.0731700628,,0,,,101406,,40488.0,0.3992663156,,0.044,4461.864,,60918.0,0.6007336844,,,,,,,,,,,,,,,,,,,23634.0,0.2330631324,0.004,405.624,,,42720.0,0.4212768475,-0.039,-3954.834,,,5562.0,0.05484882551,0.018,1825.308,,,8837.0,0.08714474489,-0.0609,-6175.6254,,,13236.0,0.130524821,0.1305,13233.483,,,7417,0.0731416287,,0,,,92067,,32683.0,0.3549914736,,-0.061,-5616.087,,59384.0,0.6450085264,,-0.1300085264,,,,,,,,,,,,,,,,,21110.0,0.2292895391,-0.038,-3498.546,,,42374.0,0.4602517732,0.022,2025.474,,,3422.0,0.03716858375,-0.002,-184.134,,,16654.0,0.180890004,-,,,,4645.0,0.05045238793,0.0505,4649.3835,,,3862,0.04194771199,,0,,,88669,,36865.0,0.4157597356,,0.0062,549.7478,,51804.0,0.5842402644,,-0.08064026435,,,,,,,,,,,,,,,,,23678.0,0.2670380855,-0.009,-798.021,,,38887.0,0.4385636468,-0.0089,-789.1541,,,3477.0,0.03921325379,0.012,1064.028,,,16987.0,0.1915776652,19.16,,,,1720.0,0.01939798577,0.0194,1720.1786,,,3920,0.04420936291,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,,Longman,121929,,60830.0,0.498896899,,0.03,3657.87,,61099.0,0.501103101,,,,,,0.441,,,,,0.393,,,,,0.166,,,,,,,,,,,,,,,,,,43238.0,0.3546162111,0.04,4877.16,,,43960.0,0.36053769,-0.021,-2560.509,,,12014.0,0.09853275267,0.026,3170.154,,,12062.0,0.09892642439,0.016,1950.864,,,,0,,0,,,10655,0.0873869219,,0,,,108065,,50706.0,0.4692176005,,0.002,216.13,,57359.0,0.5307823995,,,,,,,,,,,,,,,,,,,34036.0,0.3149585897,-0.026,-2809.69,,,41253.0,0.3817424698,-0.004,-432.26,,,7814.0,0.07230833295,0.005,540.325,,,8917.0,0.08251515292,-0.0497,-5370.8305,,,14790.0,0.1368620738,0.1369,14794.0985,,,1255,0.01161338084,,0,,,99549,,46512.0,0.4672271946,,-0.041,-4081.509,,53037.0,0.5327728054,,-0.01777280535,,,,,,,,,,,,,,,,,33949.0,0.3410280364,-0.013,-1294.137,,,38411.0,0.3858501843,-0.004,-398.196,,,6684.0,0.06714281409,0.023,2289.627,,,16504.0,0.1657877025,0.072,7167.528,,,,0,,0,,,4001,0.04019126259,,0,,,88068,,44729.0,0.5078916292,,0.0771,6790.0428,,43339.0,0.4921083708,,0.0114916292,,,,,,,,,,,,,,,,,31161.0,0.3538288595,0.0473,4165.6164,,,34359.0,0.3901417087,-0.0583,-5134.3644,,,3865.0,0.04388654222,0.0045,396.306,,,8293.0,0.09416587183,0.0942,8296.0056,,,2056.0,0.02334559658,0.0233,2051.9844,,,8334,0.09463142117,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
,South,Groom,103218,300759,37829.0,0.3664961538,0.4108239487,0.0082,846.3876,0.02698160853,65390.0,0.6335135345,0.5891793762,,,,,0.221,,,,,0.507,,,,,0.271,,,,,,,,,,,,57622.0,0.5582553431,,45596.0,0.4417446569,,17169.0,0.1663372668,-0.021,-2167.578,0.214404224,0.009326962784,42304.0,0.409850995,-0.027,-2786.886,0.3965600364,-0.04717486759,5754.0,0.0557460908,-0.003,-309.654,0.07809242616,-0.03199523206,9860.0,0.09552597415,,,0.06644190199,-0.01337664708,21397.0,0.2072991145,0.053,5470.554,0.1496779814,0.09669583953,6734,0.06524055882,,0,0.09482343006,0,96004,291265,34370.0,0.3580059164,0.3843441539,0.063,6048.252,0.04458872504,61634.0,0.6419940836,0.6156558461,,,,,,,,,,,,,,,,,,17985.0,0.1873359443,0.001,96.004,0.1987272201,-0.004874613894,41971.0,0.4371797008,-0.096,-9216.384,0.4301217919,-0.06409534877,5616.0,0.0584975626,-0.021,-2016.084,0.1078504716,0.01533400497,9181.0,0.09563143202,-0.0353,-3388.9412,0.07705505072,-0.004690864779,,0,,0,0,0,21251,0.2213553602,,0,0.154678663,0,95448,279888,28174.0,0.2951764311,0.3393857543,-0.052,-4963.296,-0.02234384468,67274.0,0.7048235689,0.6606142457,-0.1898235689,,,,,,,,,,,,,,,,,17811.0,0.1866042243,-0.035,-3340.68,0.2099804207,-0.03236623935,50908.0,0.5333584779,-0.007,-668.136,0.5105542217,-0.04157805622,7598.0,0.07960355377,0.018,1718.064,0.09527025096,0.007138694764,16277.0,0.170532646,0.171,16321.608,0.1221024124,0.1205828153,,0,,0,0.005888069514,0.005884045761,2854,0.02990109798,,0,0.05620462471,0,91247,265933,31658.0,0.3469483928,0.3603652048,0.0116,1058.4652,0.01824720813,59589.0,0.6530516072,0.6396347952,-0.1494516072,,,,,,,,,,,,,,,,,20259.0,0.2220237378,0.001,91.247,0.2296775853,0.02156226062,49270.0,0.5399629577,-0.0164,-1496.4508,0.5260747156,0.01464929186,5618.0,0.06156914748,0.0182,1660.6954,0.08372634768,0.02804642071,,0,,0,0,0,,0,,0,0.0137555022,0.01375803321,16100,0.1764441571,,0,0.09690661979,0,0,0,,#DIV/0!,#DIV/0!,,0,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,0,#DIV/0!,,0,0,0
,,McPherson,97215,,44344.0,0.4561435992,,0.05,4860.75,,52871.0,0.5438564008,,,,,,0.296,,,,,0.446,,,,,0.258,,,,,,,,,,,,,,,,,,22778.0,0.2343054055,0.014,1361.01,,,34918.0,0.3591832536,-0.076,-7388.34,,,8175.0,0.08409196112,-0.07,-6805.05,,,4229.0,0.04350151726,-0.029,-2819.235,,,14587.0,0.1500488608,0.15,14582.25,,,12528,0.1288690017,,0,,,97083,,39478.0,0.4066417395,,0.029,2815.407,,57605.0,0.5933582605,,,,,,,,,,,,,,,,,,,21354.0,0.21995612,-0.008,-776.664,,,42288.0,0.4355860449,-0.047,-4562.901,,,14971.0,0.1542082548,0.044,4271.652,,,7013.0,0.0722371579,0.0136,1320.3288,,,,0,,0,,,11457,0.1180124224,,0,,,92521,,34976.0,0.3780330952,,-0.006,-555.126,,57545.0,0.6219669048,,-0.1069669048,,,,,,,,,,,,,,,,,21138.0,0.2284670507,-0.032,-2960.672,,,44634.0,0.4824202073,-0.051,-4718.571,,,10167.0,0.1098885658,0.007,647.647,,,8499.0,0.09186022633,0.092,8511.932,,,1648.0,0.01781217237,0.0178,1646.8738,,,6435,0.06955177743,,0,,,88726,,34039.0,0.3836417736,,0.0136,1206.6736,,54687.0,0.6163582264,,-0.1127582264,,,,,,,,,,,,,,,,,23069.0,0.260002705,0.0325,2883.595,,,47284.0,0.5329215788,0.0313,2777.1238,,,9119.0,0.102777089,0.0342,3034.4292,,,,0,,0,,,3850.0,0.04339201587,0.0434,3850.7084,,,5404,0.06090661137,,0,,,0,,,#DIV/0!,,,0,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,,#DIV/0!,,0,,,0,#DIV/0!,,0,,
