,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,Coalition,,,,,Greens,,,,,One Nation,,,,,Independent,,,,,Others,,,,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,,Coalition,,,,,,Greens,,,,,,One Nation,,,,,,Independent,,,,,,Others,,,,,,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,Coalition,,,,,Greens,,,,,One Nation,,,,,Independent,,,,,Others,,,,,,,Labor,,,,Coalition,,,,Swing,Weighted swing,Lean,PVI,Labor,,,,,Coalition,,,,,Greens,,,,,Pauline Hanson's One Nation,,,,,Independent,,,,,Others,,,,
State,Classification,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,Lean,Votes,%,Swing,Weighted swing,,,Lean,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Seats,Votes,Votes,%,Seats,,Votes,%,Seats,,,,,,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean,Votes,%,Swing,Weighted swing,Lean
,OUTER METRO,12.0,1196968,658724,0.55032716,6.0,1.0,538244,0.44967284,4.0,-1.0,0.04644908769,55598.0716,-0.00156955487,,437212,0.3652662394,0.03048153426,36485.4211,,389125,0.325092233,-0.04214436025,-50445.4506,,121487,0.1014956122,0.02316251579,27724.7902,,65428,0.05466144458,0.008556108601,10241.3882,,112569,0.09404512067,0.03987487878,47728.9539,,71147,0.05943935009,0,0,,12.0,1187018,595763,0.501898876,5.0,-1.0,591255,0.498101124,5.0,-1.0,0.026297674,31215.8124,-0.01940112399,,394929,0.3327068334,-0.04053257718,-48112.8987,,,437427,0.3685091549,-0.07002867657,-83125.2996,,,90257,0.07603675766,0.01023466578,12148.7325,,,55732,0.0469512678,0.03301182434,39185.6297,,,120126,0.1011998133,0.09149899378,108610.9526,,,88547,0.07459617293,0,0,,,,12.0,1135384,538764,0.4745213954,6.0,-1.0,596620,0.5254786046,6.0,1.0,-0.01934060989,-21959.01902,-0.0104786046,,421926,0.3716152421,-0.03614898572,-41042.98,,499308,0.4397701571,0.01941760057,22046.433,,75199,0.06623221747,-0.0006283926848,-713.467,,15601,0.0137407256,0.01374184109,15602.2665,,29131,0.02565739873,-0.006052559046,-6871.9787,,94219,0.08298425907,-0.00291143525,-3305.597,,12.0,1081940,539156,0.4983233821,7.0,2.0,542784,0.5016766179,5.0,-2.0,0.04642367987,50227.6362,0.001923382073,,440994,0.4075956153,0.04356818262,47138.1595,0.06033404784,454490,0.4200695048,-0.0611416488,-66151.5955,0.001150559913,72799,0.06728561658,0.01203355694,13019.5866,-0.03504355836,,,,,,25308,0.0233913156,0.01852192506,20039.6116,-0.004770346847,88349,0.08165794776,0,0,-0.01077956694
,PROVINCIAL,9.0,972198,573530,0.5899312691,8.0,,398668,0.4100687309,1.0,,0.02725215069,26494.4864,0.03803455432,,380568,0.3914511242,0.008748326164,8505.1052,,271359,0.2791190683,-0.04905222218,-47688.4723,,119673,0.1230952954,0.008191330675,7963.5953,,73515,0.07561731252,0.01369235845,13311.6835,,64084,0.06591661369,0.03691267725,35886.431,,62999,0.06480058589,0,0,,9.0,936434,528499,0.5643739975,8.0,1.0,407935,0.4356260025,1.0,,0.0271659551,25439.124,0.04307399753,,359829,0.384254523,-0.004862470607,-4553.3828,,,306053,0.3268281587,-0.04342278014,-40662.5677,,,107547,0.1148473891,0.02021716704,18932.0426,,,58542,0.06251588473,0.04512679174,42258.2621,,,31760,0.03391589797,0.03392465256,31768.1981,,,72703,0.07763814642,0,0,,,,9.0,914207,491018,0.5370971782,7.0,,423189,0.4629028218,2.0,,-0.0240379332,-21975.6468,0.05209717821,,356037,0.3894489979,-0.02720697829,-24872.81,,339343,0.3711883632,0.01037898091,9488.537,,86704,0.09484066519,0.002009456283,1837.059,,15269,0.01670190668,-0.008246435435,-7538.949,,33389,0.0365223631,-0.002514583677,-2298.85,,83465,0.09129770391,0.01175790384,10749.158,,9.0,879569,492985,0.5604847374,7.0,2.0,386584,0.4395152626,2.0,-2.0,0.04451152121,39150.9542,0.06408473741,,365993,0.4161049332,0.0280961638,24712.5147,0.06884336576,311527,0.3541814229,-0.03233852682,-28443.9657,-0.06473752192,81715,0.09290345612,0.01114951721,9806.7697,-0.009425718808,,,,,,38270,0.04350994635,0.04284979336,37689.3499,0.0153482839,82064,0.09330024137,0,0,0.0008627266722
,RURAL,11.0,1186109,534106,0.450300942,4.0,,652003,0.549699058,6.0,-1.0,0.02266022094,26877.492,-0.1015957728,,304297,0.2565506206,0.0002523629784,299.33,,426764,0.3598016708,-0.04685465956,-55574.7334,,107014,0.0902227367,-0.002102688454,-2494.0177,,103171,0.08698273093,0.02246516163,26646.1304,,122788,0.1035216831,0.0795538367,94359.5217,,122075,0.1029205579,0,0,,11.0,1125467,478209,0.4248982867,4.0,,647258,0.5751017133,7.0,,0.01440961921,16217.5509,-0.09640171333,,271547,0.2412749552,-0.01119343686,-12597.8438,,,421146,0.3741966668,-0.01902798554,-21415.3698,,,100106,0.08894618856,0.01133162412,12753.369,,,63396,0.05632861737,0.04373134956,49218.1908,,,61985,0.05507491557,0.071790902,80798.2911,,,99968,0.08882357279,0,0,,,,11.0,1112453,455564,0.4095130311,4.0,1.0,656889,0.5904869689,7.0,-1.0,-0.02350395001,-26147.0397,-0.07548696889,,296101,0.2661694472,-0.037311339,-41507.111,,507806,0.4564741162,-0.01044357919,-11617.991,,91669,0.0824025824,-0.005031528523,-5597.339,,22029,0.0198021849,0.01412864723,15717.456,,72178,0.0648818422,0.008276355495,9207.0565,,122670,0.1102698271,0.02760334234,30707.421,,11.0,1081096,466832,0.431813641,3.0,1.0,614264,0.568186359,8.0,-1.0,0.03202029107,34617.0086,-0.06458635903,,326747,0.3022368041,0.02321331214,25095.8189,-0.04502476331,508636,0.4704818074,-0.02783516922,-30092.4901,0.05156286249,94246,0.08717634697,0.01815850396,19631.086,-0.01515282797,,,,,,71134,0.06579804199,0.05379347283,58155.9083,0.03763637954,80333,0.07430699956,0,0,-0.01813051513
VIC,STATEWIDE TOTAL,38,4060695,2285979,0.5629526473,27,4,1774329,0.4369520488,9,-2,0.01351055891,,0.01105593244,,1375074,0.3386302099,0.008959737779,,,1305056,0.3213873487,-0.006987990332,,,550639,0.1356021568,-0.001118411479,,,234493,0.05774701129,0.02032567164,,,305027,0.07511694427,0.02737471669,,,290406,0.0715163291,-0.04055421077,,,39,3746433,2054061,0.5482711155,24,2,1692372,0.4517288845,11,-4,0.0166517997,,0.02697111549,,1230842,0.3285370378,-0.04028031306,,,,1235426,0.3297606016,-0.05314195153,,,,514893,0.1374355287,0.01916985778,,,,143558,0.03831858197,0.02852406238,,,,243992,0.06512648164,0.05186364614,,,,377722,0.1008217683,0,,,,,38.0,3694211,1963590,0.5315316315,21.0,,1730621,0.4684683685,15.0,,0.0102209281,,,,1361913,0.3686614002,0.01135158766,,,1425542,0.3858853758,-0.02571906315,,,439169,0.1188803238,-0.01135880138,,,0,0,,,,144043,0.0389915465,,,,323544,0.08758135364,,,,37,3440656,1783377,0.5183247032,18,-1,1657279,0.4816752968,17,1,0.01437211962,,0.0219247032,,1224051,0.3557609363,0.006319377845,,0.00849936884,1434261,0.4168568436,-0.007767424904,,-0.002062101287,451700,0.1312831042,0.02268963593,,0.02895392922,,,,,,93610,0.02720702099,0.01827269651,,-0.0009546414597,237034,0.068892095,0,,-0.0235454197
,INNER METRO,11.0,1188463,764634,0.643380568,9.0,1.0,423830,0.3566202734,1.0,1.0,0.02251616373,26759.6275,0.09148385318,,416888,0.3507791155,0.02141248975,25447.9518,,331015,0.2785236057,-0.006542750595,-7775.817,,245753,0.2067822053,-0.002247292596,-2670.8241,,44210,0.037199307,0.01873692054,22268.1368,,87875,0.07394003852,0.01268724681,15078.3234,,62722,0.05277572798,-0.04676644338,-55580.1876,,12.0,1145586,709485,0.6193205923,9.0,2.0,436101,0.3806794077,0.0,-4.0,0.03012588038,34511.7868,0.09802059226,,376720,0.3288448008,-0.04118345711,-47179.1919,,,328341,0.2866140124,-0.05979284654,-68497.8479,,,234822,0.2049798095,0.005056229737,5792.346,,,21654,0.01890211647,0.01889883501,21650.2408,,,80659,0.07040850709,0.07040051842,80649.8483,,,103390,0.09025075376,0,0,,,,12.0,1165372,681042,0.5843988014,7.0,,484330,0.4156011986,4.0,,0.02428027102,28295.548,0.09939880141,,425473,0.3650962954,0.02718292528,31678.22,,408174,0.3502521083,-0.02633136372,-30685.834,,231997,0.1990754883,-0.01860489698,-21681.626,,0,0,,,,23912,0.02707393816,,,,75816,0.08584132218,,,,11.0,997568,555533,0.55688735,6.0,-1.0,442035,0.44311265,4.0,1.0,-0.007392622358,-7374.6435,0.06048735004,,326807,0.3276037323,-0.0320155028,-31937.6411,-0.01965783517,376684,0.3776023289,0.000165278357,164.8764,-0.041316616,225681,0.2262311943,0.03769190892,37600.2422,0.1239020193,,,,,,16176,0.01621543594,0.01484602333,14809.9178,-0.01194622651,52220,0.05234730865,0,0,-0.04009020604
,OUTER METRO,12.0,1271056,763003,0.6002906245,12.0,3.0,508052,0.3997085888,0.0,-3.0,0.02812394458,35747.1085,0.04839390966,,517924,0.4074753591,0.01137889676,14463.215,,372131,0.2927730958,-0.02492258587,-31678.0023,,151898,0.1195053562,0.005089137064,6468.5782,,67199,0.05286863836,0.01251005644,15900.9823,,59292,0.04664782669,0.05017321715,63772.9687,,102612,0.08072972395,-0.04852412396,-61676.8789,,12.0,1135856,647430,0.5699930273,9.0,,488426,0.4300069727,3.0,,0.0090900159,10324.9491,0.04869302729,,450915,0.39698254,-0.04333491904,-49222.2278,,,360796,0.3176423772,-0.05623569933,-63875.6565,,,132025,0.116233924,0.02724827549,30950.1172,,,46644,0.04106506459,0.04011488789,45564.7361,,,15668,0.01379400206,0.01290116969,14653.871,,,129808,0.1142820921,0,0,,,,12.0,1142223,648083,0.5673874541,9.0,1.0,494140,0.4326125459,3.0,-1.0,-,,0.08238745411,,510833,0.4472270301,-0.0007389607809,-844.058,,419084,0.3669020848,-0.009012281315,-10294.035,,100297,0.0878085978,-0.0002921837505,-333.739,,0,0,,,,11582,0.01311351421,,,,100427,0.1137066907,,,,12.0,1110337,625341,0.5631992809,8.0,,484996,0.4368007191,4.0,,0.02309814534,25646.7254,0.06679928094,,495387,0.4461591391,0.03690047139,40971.9587,0.09889757163,422732,0.3807240504,-0.01043355999,-11584.7677,-0.03819489442,104706,0.09430109958,0.01900417855,21101.0426,-0.008028075357,,,,,,12944,0.01165772193,0.01052704269,11688.565,-0.01650394051,74568,0.06715798897,0,0,-0.02527952573
,PROVINCIAL,6.0,632839,357802,0.5653918295,5.0,,275037,0.4346081705,1.0,,-0.008430960955,-5335.4409,0.01349511469,,239987,0.3792228355,-0.004942788608,-3127.9894,,207605,0.3280534228,0.0217786102,13782.3539,,83043,0.1312229493,0.0005342259248,338.079,,45578,0.07202147782,0.03021937981,19124.0021,,11829,0.01869195799,0.01561720453,9883.1761,,44797,0.07078735666,-0.07493408971,-47421.2144,,6.0,573046,329927,0.5757426105,5.0,,243119,0.4242573895,1.0,,0.01645877277,9431.6339,0.05444261054,,221411,0.3863756138,-0.03312232421,-18980.6154,,,175749,0.3066926564,-0.05181526143,-29692.5283,,,75666,0.1320417558,0.03716420183,21296.7972,,,24747,0.04318501482,0.02077467219,11904.8428,,,13271,0.0231586993,0.012612692,7227.6527,,,62202,0.1085462598,0,0,,,,5.0,503405,279011,0.554247574,5.0,1.0,224394,0.445752426,1.0,-1.0,0.02143402429,10789.995,0.06924757402,,210514,0.4181801929,0.03524845006,17744.246,,185238,0.3679701235,-0.02545809636,-12815.733,,50296,0.09991160199,-0.007567475492,-3809.505,,0,0,,,,9064,0.01026255334,,,,48293,0.05467889327,,,,5.0,480659,256130,0.532872577,3.0,,224529,0.467127423,2.0,,0.02094228902,10066.0997,0.03647257702,,182077,0.3788070129,0.006610682417,3177.484,0.03154544543,196514,0.4088428595,-0.01574362948,-7567.3172,-0.01007608538,53458,0.1112181401,0.01505542869,7236.5273,0.008888965162,,,,,,5243,0.01090794097,0.01088971537,5234.2397,-0.01725372147,43367,0.09022404657,0,0,-0.002213468127
,RURAL,9.0,968337,400540,0.4136369879,1.0,,567410,0.5859633578,7.0,,-0.002384537718,-2309.0361,-0.1382597269,,200275,0.2068236575,-0.0004135079007,-400.415,,394305,0.4071981139,-0.002793068942,-2704.632,,69945,0.07223208449,-0.008961096189,-8677.361,,77506,0.08004031654,0.02606864346,25243.232,,146031,0.1508059694,0.02315919664,22425.907,,80275,0.08289985821,0,0,,9.0,891945,367219,0.4117058787,1.0,,524726,0.5882941213,7.0,,0.009099756263,8116.4821,-0.1095941213,,181796,0.2038197422,-0.03982920359,-35525.459,,,370540,0.4154292025,-0.0415123446,-37026.7282,,,72380,0.08114850131,0.01544862901,13779.3274,,,50513,0.05663241568,0.03110468571,27743.6689,,,134394,0.1506752098,0.1028900923,91772.3034,,,82322,0.0922949285,0,0,,,,9.0,883211,355454,0.4024564911,1.0,,527757,0.5975435089,7.0,,-0.001481385535,-1308.376,-0.08254350886,,215093,0.2435352368,-0.007521699798,-6643.248,,413046,0.4676640123,-0.04666613527,-41216.044,,56579,0.0640605699,-0.01827076316,-16136.939,,0,0,,,,99485,0.1126401279,,,,99008,0.1121000531,,,,9.0,852092,346373,0.4064971857,1.0,,505719,0.5935028143,7.0,,0.0247758904,21111.338,-0.08990281425,,219780,0.2579298949,0.01118541625,9531.0037,-0.08933167255,438331,0.5144174573,-0.009080977876,-7737.8286,0.0954985124,67855,0.07963341987,0.01423487123,12129.4199,-0.02269575507,,,,,,59247,0.06953122433,0.0365422283,31137.3404,0.04136956188,66879,0.07848800364,0,0,-0.01394951105
QLD,STATEWIDE TOTAL,30,3148722,1556190,0.4942290872,12,7,1592520,0.5057671017,16,-5,0.03250837559,,-0.0576676276,,975872,0.3099263765,0.03530008651,,,1099627,0.349229624,-0.04721393759,,,370348,0.1176185132,-0.01085246236,,,247109,0.0784791417,0.003014784157,,,116304,0.03693689059,0.02804452251,,,339462,0.1078094541,0,,,30,2958027,1359179,0.4594883684,5,-1,1598848,0.5405116316,21,-2,0.04375737679,,-0.06181163157,,811069,0.2741925615,0.007235559378,,,,1172565,0.396401047,-0.04248447259,,,,382900,0.1294443898,0.026855145,,,,221639,0.07492798409,-0.0108962451,,,,61944,0.02094098533,0.01374104959,,,,307910,0.1040930323,0,,,,,30.0,2831029,1183583,0.4180751946,6.0,-2,1647446,0.5819248054,24.0,2,-0.03770387728,,,,749003,0.2645691726,-0.04128661911,,,1237524,0.4371286907,0.006525254245,,,293331,0.103612856,0.01459691829,,,347368,0.122700262,0.07356887994,,,35894,0.01267878217,0.008951467364,,,167909,0.1901119891,0,,,30,2671230,1226200,0.4590394687,8,2,1445030,0.5409605313,21,-1,0.02847235281,,-0.03736053129,,825627,0.3090812098,0.01108019399,,-0.03818035767,1153736,0.4319118908,-0.02445978976,,0.01299294591,235887,0.08830651048,0.02598053196,,-0.01402266445,147478,0.05520977228,0.04806966918,,0.04431863667,50377,0.01885910236,0.01850568862,,-0.009302560085,258125,0.09663151432,0,,0.004193999625
,INNER METRO,4.0,419226,267354,0.6377323926,4.0,2.0,151874,0.3622723781,0.0,,0.05046029826,21154.269,0.08583567772,,161572,0.3854054853,0.04906294934,20568.464,,120312,0.2869860171,-0.04199099054,-17603.715,,100858,0.2405814525,-0.01099912935,-4611.121,,12653,0.03018181124,-0.002579069523,-1081.213,,0,0,0,0,,23831,0.05684523384,0,0,,4.0,406671,238773,0.5871404649,2.0,-1.0,167898,0.4128595351,0.0,-1.0,0.08680569551,35301.359,0.0658404649,,136478,0.3355980633,0.02259164288,9187.366,,,134024,0.3295637014,-0.09751921578,-39658.237,,,102578,0.2522382958,0.05825433581,23690.349,,,13323,0.03276112632,1.162610562e-06,0.4728,,,0,0,0,0,,,20268,0.04983881319,0,0,,,,4.0,388821,194583,0.5004436489,3.0,,194238,0.4995563511,1.0,,-0.01084706587,-4217.567,0.01544364888,,122104,0.3140365361,-0.0331624295,-12894.249,,165996,0.4269213854,0.006192139828,2407.634,,75097,0.1931402882,0.03910992719,15206.761,,19869,0.051100635,0.05109482538,19866.7411,,0,0,0,0,,5755,0.01480115529,0,0,,4.0,367311,188079,0.5120429282,3.0,,179232,0.4879570718,1.0,,0.008220187525,3019.3653,0.0156429282,,128185,0.3489821976,-0.02429537395,-8923.9581,0.0017206302,154336,0.4201779963,-0.01429046721,-5249.0458,0.001259051437,55938,0.1522905658,0.04665650607,17137.4479,0.04996139083,0,0,0,0,,1463,0.003983000781,0.003981720395,1462.5297,-0.02417866167,27389,0.07456623951,0,0,-0.01787127519
,OUTER METRO,9.0,947596,520602,0.5493923571,6.0,4.0,426994,0.4506076429,2.0,-4.0,0.05982705393,56691.877,-0.002504357747,,348200,0.3674561733,0.0555795951,52667.002,,313288,0.3306134682,-0.06117452374,-57968.734,,123507,0.1303371901,-0.01332786652,-12629.433,,57744,0.06093736149,-0.001951359018,-1849.1,,20622,0.02176243885,0.01322470779,12531.6802,,84235,0.08889336806,0,0,,9.0,886541,434161,0.4897246715,2.0,,452380,0.5102753285,6.0,-1.0,0.04444942309,39406.236,-0.0315753285,,276215,0.3115648346,0.002900446793,2571.365,,,347523,0.3919987908,-0.05409680545,-47959.036,,,128089,0.1444817555,0.03196208861,28335.702,,,55687,0.06281378977,-0.005241050329,-4646.406,,,11220,0.01265592905,0.00889582704,7886.5154,,,67807,0.0764849003,0,0,,,,9.0,851630,379533,0.4456548031,2.0,,472097,0.5543451969,7.0,,-0.03569089628,-30395.438,-0.03934519686,,263263,0.3091283773,-0.04609560607,-39256.401,,379834,0.446008243,0.01117705342,9518.714,,95956,0.1126733441,0.01840562216,15674.78,,84904,0.09969587732,0.0773098261,65839.3672,,2302,0.002703051795,-0.001183916959,-1008.2592,,25371,0.02979110647,0,0,,9.0,802822,387052,0.4821143417,2.0,,415770,0.5178856583,7.0,,0.02630667396,21119.5766,-0.01428565834,,285437,0.3555420753,0.01967259754,15793.5941,0.008280507882,348331,0.4338832269,-0.02033765031,-16327.5131,0.01496428205,76050,0.09472834576,0.02952424684,23702.7149,-0.007600829173,17716,0.0220671581,0.02134910229,17139.529,0.01117602249,10855,0.01352105448,0.01352103281,10854.9826,-0.01464060797,64433,0.08025813941,0,0,-0.01217937528
,PROVINCIAL,8.0,844995,376034,0.4450132841,1.0,,468962,0.5549878993,7.0,,0.02901045734,24513.6914,-0.1068834307,,238795,0.2825993053,0.02769660176,23403.49,,320620,0.3794341978,-0.02886750099,-24392.894,,70937,0.08394960917,-0.006575846011,-5556.557,,78352,0.09272480902,0.004012985876,3390.953,,48219,0.05706424298,0.03820997959,32287.2417,,88072,0.1042278357,0,0,,8.0,787715,335248,0.4255955517,1.0,,452467,0.5744044483,7.0,,0.0303777191,23928.985,-0.09570444831,,199234,0.2529265026,0.0004529874384,356.825,,,322524,0.4094425014,-0.01993174943,-15700.538,,,71824,0.09118018573,0.01622158522,12777.986,,,69401,0.08810420012,-0.03501958703,-27585.454,,,34999,0.04443104422,0.04158849368,32759.8803,,,89733,0.1139155659,0,0,,,,8.0,748313,295076,0.3943216274,1.0,-2.0,453237,0.6056783726,7.0,2.0,-0.05438948942,-40700.362,-0.09067837255,,188330,0.2516727626,-0.0542157974,-40570.386,,321802,0.4300366291,-0.01146712271,-8580.997,,56124,0.07500070158,0.009394685112,7030.165,,120492,0.1610181836,0.1213264146,90790.1333,,14471,0.01933816465,0.01083728373,8109.6803,,47094,0.06293355855,0,0,,8.0,704349,315294,0.4476388836,3.0,2.0,389055,0.5523611164,5.0,-1.0,0.02962675052,20867.5721,-0.04876111644,,215293,0.3056623918,0.01642878928,11571.6013,-0.04159917565,311614,0.4424142009,-0.01804966231,-12713.2616,0.02349525605,45741,0.06494081769,0.01845867901,13001.3521,-0.03738835724,50503,0.07170167062,0.04654928054,32786.9392,0.06081053501,16034,0.02276428305,0.02276023051,16031.1456,-0.005397379399,65164,0.09251663593,0,0,7.912123307e-05
,RURAL,9.0,936905,392200,0.418612346,1.0,1.0,544690,0.5813716439,7.0,-1.0,0.009839094465,9218.2968,-0.1332843689,,227305,0.2426126448,0.01548844653,14511.203,,345407,0.3686681147,-0.05197775762,-48698.221,,75046,0.08009990341,-0.01214026609,-11374.276,,98360,0.1049839632,0.009640334079,9032.0772,,47463,0.0506593518,0.04641397271,43485.4831,,143324,0.1529760221,0,0,,9.0,877100,350997,0.400178999,0.0,,526103,0.599821001,8.0,,0.03511449322,30798.922,-0.121121001,,199142,0.2270459469,0.01058878577,9287.424,,,368494,0.4201276935,-0.02548444419,-22352.406,,,80409,0.09167597765,0.01668476457,14634.207,,,83228,0.09488997834,-0.009404393798,0,,,15725,0.01792840041,0.0097896249,0,,,130102,0.1483320032,0,0,,,,9.0,842265,314391,0.3732685081,0.0,,527874,0.6267314919,9.0,,-0.03731296326,-31427.403,-0.1117314919,,175306,0.2081363941,-0.02868762207,-24162.58,,369892,0.4391634462,0.01796089473,15127.833,,66154,0.07854297638,0.004051685633,3412.593,,122103,0.1449698135,0.03773086974,31779.391,,19121,0.02270188124,0.02165641764,18240.4426,,89689,0.1064854885,0,0,,9.0,796748,335775,0.4214318706,0.0,,460973,0.5785681294,8.0,,0.03897052644,31049.689,-0.07496812945,,196712,0.2468936226,0.01400255702,11156.5093,-0.1003679449,339455,0.4260506459,-0.03896828571,-31047.9037,0.00713170101,58158,0.07299422151,0.01952745598,15558.4615,-0.02933495342,79259,0.09947812859,0.09849874013,78478.6742,0.08858699298,22025,0.02764362132,0.02646293772,21084.2927,-0.0005180411258,101139,0.1269397601,0,0,0.03450224543
WA,STATEWIDE TOTAL,16,1598462,892657,0.5584474326,11,4,705805,0.4415525674,4,-4,0.007480403663,,0.006550717767,,568897,0.3559027365,-0.0138881807,,,458188,0.2866430356,-0.05394179311,,,191389,0.1197332186,-0.004907012115,,,121631,0.07609251893,0.03640250791,,,98610,0.06169055004,0.04210408111,,,159747,0.09993794035,-0.01914001878,,,15,1473224,810205,0.549953707,9,4,663019,0.450046293,5,-5,0.104500801,,0.02865370697,,542667,0.3683533529,0.06952939594,,,,503254,0.3416004627,-0.09587501256,,,,184094,0.1249599518,0.008592552864,,,,58236,0.03952963025,-0.01348019208,,,,35968,0.02441448144,0.0244158164,,,,149005,0.101142121,0.01611353161,,,,,16.0,1401874,623093,0.4444714718,5.0,,778781,0.5555285282,11.0,,-0.009702950479,,,,418812,0.2987515283,-0.02746073827,,,612830,0.437150557,-0.02210632339,,,162876,0.1161844788,-0.004528653074,,,74478,0.05312745653,0.05313458849,,,15375,0.01096746213,0.01097528052,,,117503,0.08381851721,0.03343993533,,,16,1338337,606840,0.4534283966,5,2,731497,0.5465716034,11,-1,0.03516804863,,-0.04297160342,,434318,0.3245206551,0.03588407016,,-0.02274091234,639798,0.478054481,-0.02347378015,,0.05913553618,161443,0.1206295574,0.02333408461,,0.0183003825,0,0,0,,,17381,0.01298701299,0.0123794628,,-0.01517464946,85397,0.06380829343,0,,-0.02862922127
,INNER METRO,6.0,612646,374214,0.6108160341,5.0,,238432,0.3891839659,0.0,,0.01517779223,9298.6137,0.05891931923,,231898,0.3785187531,0.01252222866,7671.6933,,175443,0.2863692899,-0.04033314949,-24709.9427,,86468,0.1411386021,-0.004785731075,-2931.959,,29814,0.04866431838,0.02462442422,15086.055,,60869,0.09935427637,0.04824540322,29557.3533,,28154,0.04595476017,-0.04027598695,-24674.9223,,6.0,612439,354124,0.5782192186,5.0,2.0,258315,0.4217807814,0.0,-3.0,0.1062257474,65056.7905,0.05691921857,,224565,0.3666732524,0.05356659031,32806.269,,,199883,0.3263720958,-0.1156075905,-70802.5971,,,88866,0.1451017979,0.005887995376,3606.038,,,14800,0.02416567201,-0.005352165522,-3277.8749,,,30942,0.05052258266,0.05052568533,30943.9002,,,53383,0.08716459925,0.02734203547,16745.32886,,,,7.0,607059,285367,0.4700811618,3.0,,321692,0.5299188382,4.0,,0.01359201659,8251.156,-0.0149188382,,191193,0.3149496177,-0.006671965987,-4050.277,,268359,0.4420641157,-0.03322999906,-20172.57,,83649,0.1377938553,0.0006316964249,383.477,,18548,0.03055386709,0.03056429853,18554.3325,,9142,0.01505949175,0.01506653571,9146.2761,,36168,0.05957905245,0.03517900863,21355.7338,,7.0,583625,266541,0.456699079,3.0,1.0,317084,0.543300921,4.0,,0.02041800557,11916.4585,-0.03970092097,,186699,0.3198954808,0.009729495138,5678.3766,-0.02736608662,278254,0.4767684729,-0.01604436993,-9363.8954,0.05784952804,79957,0.1370006425,0.02312445509,13496.0101,0.0346714676,0,0,0,0,,14485,0.02481901906,0.02342507758,13671.4609,-0.003342643385,24230,0.04151638466,0,0,-0.05092113003
,OUTER METRO,7.0,698276,399107,0.5715605291,6.0,1.0,299169,0.4284394709,1.0,-1.0,0.02507718123,17510.7938,0.01966381425,,272911,0.390835429,-0.02071831095,-14467.0993,,188325,0.2696999467,-0.0535744084,-37409.7236,,79872,0.11438457,0.003838334412,2680.2168,,63226,0.09054585866,0.04701831153,32831.7585,,19535,0.02797604386,0.02797438792,19533.8437,,74407,0.1065581518,-0.01282160306,-8953.0177,,6.0,579454,330062,0.5696086316,4.0,2.0,249392,0.4303913684,2.0,-2.0,0.1081958478,62694.5168,0.04830863157,,240163,0.4144643061,0.0898396758,52057.9595,,,188334,0.32501976,-0.09410929012,-54532.0046,,,63707,0.1099431534,0.00832165435,4822.0159,,,25409,0.04384990008,-0.02094499805,-12136.6629,,,5026,0.008673682467,0.00867379723,5026.0665,,,56815,0.09804919804,0.0140033877,8114.319015,,,,6.0,540675,247744,0.4582124197,2.0,,292931,0.5417875803,4.0,,-0.03270780968,-17684.295,-0.02678758034,,173508,0.3209099736,-0.05451542054,-29475.125,,226437,0.4188042724,-0.0194733546,-10528.756,,54050,0.09996763305,-0.007828164794,-4232.493,,35900,0.06639848338,0.0663959693,35898.6407,,4995,0.009238451935,0.009248356036,5000.3549,,45785,0.08468118556,0.0399539435,21602.0984,,6.0,506398,248332,0.4903889826,2.0,1.0,258066,0.5096110174,4.0,-1.0,0.06064209041,30709.0333,-0.006011017421,,189973,0.3751456364,0.07298246991,36958.1768,0.02788406899,222379,0.4391387802,-0.03245334401,-16434.3085,0.0202198353,54626,0.1078716741,0.02061490014,10439.3442,0.005542499126,0,0,0,0,,0,0,0,0,-0.02816166245,39420,0.07784390934,0,0,-0.01459360536
