"CHISHOLM
(VIC)",RAW,,,,,,,,"CHISHOLM
(VIC)",HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,51.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0.0,0,0,0,0,0,,ALP,0,0.4797055786,0.222549904,0.1468843718,0.1508601456,0,1,,0.4980287877,0.1559408672706865,0.17270501329485102,0.06672703034549922,0.10659830141202625,0.0,0.4980287877,0.6356464458470855,0.39525491729646367,0.21361140216636348,0.25745844701315024,0.0,0,0.3178232229235428,0.19762745864823186,0.10680570108318176,0.12872922350657515,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0.0,0,0,0,0,,LNP,0.5072795277,0,0.2107554671,0.1390999674,0.1428650378,0,1,,0.24118652828134185,0.39102131672819307,0.18070464267275066,0.07451143475818349,0.11257607755953078,0.0,0.7484660559431096,0.39102131672819307,0.39146010977630163,0.21361140216636348,0.255441115386032,0.0,0.37423302797155483,0.0,0.19573005488815085,0.10680570108318176,0.12772055769301602,0.0
GRN,0.8512506212,0.1487493788,0.0,0,0,0,,,GRN,0.8512506212,0.1487493788,0.0,0,0,0,,GRN,0.8512506212,0.1487493788,0,0,0,0,1,,0.07545751463314021,0.40834967174161246,0.22079548883936992,0.1457264464999117,0.1496708782859656,0.0,0.9267081358025953,0.5570990505721575,0.22079548883936992,0.1457264464999117,0.1496708782859656,0.0,0.4633540679012977,0.2785495252860788,0.0,0.07286322324995587,0.07483543914298281,0.0
ON,0.0716003206,0.5987176062,0.0705316591,0.0,0.2591504141,0,,,ON,0.0716003206,0.5987176062,0.0705316591,0.0,0.2591504141,0,,ON,0.0716003206,0.5987176062,0.0705316591,0,0.2591504141,0,1,,0.457758512984875,0.10478095674109514,0.24732451440440284,0.09379856762215413,0.0963374482474727,0.0,0.5293588335833255,0.7034985629393318,0.31785617350138384,0.09379856762215413,0.35548786235380453,0.0,0.2646794167916628,0.35174928146966594,0.15892808675069195,0.0,0.1777439311769023,0.0
IND,0.36272838,0.2313032887,0.4059683313,0,0.0,0,,,IND,0.36272838,0.2313032887,0.4059683313,0,0.0,0,,IND,0.36272838,0.2313032887,0.4059683313,0,0,0,1,,0.4629162172213752,0.23439036451190287,0.12947359879981069,0.08545341015720676,0.08776640930970438,0.0,0.8256445972457358,0.46569365318425365,0.5354419301030994,0.08545341015720676,0.08776640930970438,0.0,0.41282229862286796,0.23284682659212685,0.26772096505154974,0.042726705078603384,0.0,0.0
OTH,0.1096914176,0.2707328833,0.1031822565,0.3825940212,0.1337994214,0.0,,,OTH,0.1096914176,0.2707328833,0.1031822565,0.3825940212,0.1337994214,0.0,,OTH,0.1096914176,0.2707328833,0.1031822565,0.3825940212,0.1337994214,0,1,,0.30109791107231265,0.32798190420479534,0.16277356864470963,0.053770890206817586,0.15437572587136472,0.0,0.4107893286229395,0.5987147875220566,0.2659558251538707,0.43636491142186096,0.2881751472792722,0.0,0.20539466431146977,0.2993573937610284,0.13297791257693536,0.2181824557109305,0.14408757363963612,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GOLDSTEIN 
(VIC)",RAW,,,,,,,,"GOLDSTEIN
(VIC)",HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,52.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0.1932934754,0,0,0.8067065246,0,,,ALP,0.0,0.1932934754,0,0,0.8067065246,0,,ALP,0,0.1932934754,0,0,0.8067065246,0,1,,0.2155687987,0.4158205184499434,0.04559388762003507,0.20481719866298032,0.11819959654933404,0.0,0.2155687987,0.6091139938853476,0.04559388762003507,0.20481719866298032,0.9249061211139298,0.0,0,0.30455699694267385,0.02279694381001754,0.10240859933149017,0.46245306055696495,0.0
