a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tangney,110991,,63253.0,0.5698930544,,0.0414,4595.0274,,47738.0,0.4301069456,,,,,,0.449,,,,,,0.387,,,,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47175.0,0.4250344623,0.0435,4828.1085,,,38027.0,0.342613365,-0.0532,-5904.7212,,,14410.0,0.1298303466,0.0063,699.2433,,,4520.0,0.04072402267,0.0198,2197.6218,,,,0,,0,,,6859,0.06179780343,-0.0165,-1831.3515,,,107548,,56331.0,0.5237754305,,0.1188,12776.7024,,51217.0,0.4762245695,,0.5284930544,0.4715069456,,,,,,,,,,,,,,,,,,43654.0,0.4059024808,0.02057060192,2212.327096,,,48372.0,0.4497712649,-0.1332134268,-14326.83763,,,15522.0,0.1443262543,0.008697680498,935.4181421,,,,0,0,0,,,,0,0,0,,,40940.0,0.380667237,0.1012,10883.8576,,,43008.0,0.3998958605,-0.1132,-12174.4336,,,12876.0,0.1197232863,0.0109,1172.2732,,,2288.0,0.02127422174,-0.0028,-301.1344,,,,0,,0,,,8436,0.0784393945,0.03355753306,3609.045565,,,0.3815344623,,0.395813365,,0.1235303466,,0.02092402267,,0,,0.07829780343,,83419,,32144.0,0.3853318788,,0.004,333.676,,51275.0,0.6146681212,,,,,32144.0,0.3853318788,,0,,,48632.0,0.5829846917,,0,,,11314.0,0.1356285738,,0,,,,0,,0,,,,0,,0,,,21644.0,0.2594612738,0.024,2002.056,,,44740.0,0.5363286541,0.048,4004.112,,,9319.0,0.1117131589,-0.012,-1001.028,,,1732.0,0.02076265599,0.0208,1735.1152,,,2240.0,0.02685239574,0.0269,2243.9711,,,3744,0.04488186145,0.011,917.609,,,83565,,32536.0,0.3893496081,,0.0195,1629.5175,,51029.0,0.6106503919,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,19679.0,0.2354933285,-0.0182,-1520.883,,,40790.0,0.488123018,-0.0695,-5807.7675,,,10353.0,0.1238915814,0.014,1169.91,,,,0,,0,,,9924.0,0.1187578532,0.1188,9927.522,,,2819,0.03373421887,,0,,
Outer metro,North,Bullwinkel,104664,405145,52865.0,0.5050924864,0.5621839095,-0.0284,-2972.4576,,51799.0,0.4949075136,0.4378160905,,,,,0.456,,,,,,0.301,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33436.0,0.3194603684,-0.0451,-4720.3464,0.3793111108,-0.004549165854,25433.0,0.2429966369,-0.1005,-10518.732,0.267015513,-0.07600009404,11728.0,0.1120538103,-0.0009,-94.1976,0.1163953646,-0.004139030717,9011.0,0.08609455018,0.0428,4479.6192,0.0740228807,0.03459500747,,0,,0,0.04291056288,0.04290409582,25056,0.2393946343,0.1038,10864.1232,0.120344568,0.003896447445,0,297959,,#DIV/0!,0.5463100628,,0,0.1230915344,,#DIV/0!,0.4536899372,0.5334924864,0.4665075136,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0.414832242,0.09093811362,,#DIV/0!,,0,0.4114022399,-0.1189896104,,#DIV/0!,,0,0.1737688742,0.06952108704,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,-0.04146623412,,#DIV/0!,,0,0.3824922221,0.09431078336,,#DIV/0!,,0,0.3523135733,-0.1119169715,,#DIV/0!,,0,0.1213052803,0.01239790172,,#DIV/0!,,0,0.03899529801,-0.01861676841,,#DIV/0!,,0,0.01113576029,0.01114209707,0,,0,0,0.09375786602,0.01880382609,0.3645603684,,0.3434966369,,0.1129538103,,0.04329455018,,0,,0.1355946343,,0,272902,,#DIV/0!,0.4179229174,,0,-0.02641340481,,,0.5820770826,,,,,#DIV/0!,,0,0.327051469,0,,#DIV/0!,,0,0.5283178577,0,,#DIV/0!,,0,0.09696887527,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0.04766179801,0,,,,0,0.2806098893,-0.04689564019,,,,0,0.4614367062,-0.02227214898,,,,0,0.1064924405,-0.0140757598,,#DIV/0!,,0,0.06140299448,0.06141364299,,#DIV/0!,,0,0.0140929711,0.01409674865,,,,,0.07596499842,0.04174654675,0,255828,,#DIV/0!,0.443446378,,0,0.03679120855,,,0.556553622,,,,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,,,0,0.3062601227,0.05221577489,,,,0,0.4551194202,-0.005535266506,,,,0,0.1133227312,0.01961464042,,#DIV/0!,,0,0,0,,#DIV/0!,,0,0,0,,,,,0.0627331423,0
,,Hasluck,95551,,63039.0,0.6597419179,,0.0593,5666.1743,,32512.0,0.3402580821,,,,,,0.523,,,,,,0.296,,,,,,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46203.0,0.4835428201,0.0471,4500.4521,,,21173.0,0.2215884711,-0.0799,-7634.5249,,,11912.0,0.1246664085,0.0104,993.7304,,,7050.0,0.07378258731,0.0388,3707.3788,,,,0,,0,,,9213,0.09641971303,-0.0309,-2952.5259,,,98513,,55166.0,0.5599870068,,0.1189,11713.1957,,43347.0,0.4400129932,,0.6004419179,0.3995580821,,,,,,,,,,,,,,,,,,42716.0,0.4336077472,0.09903530065,9756.264572,,,38490.0,0.3907098556,-0.1205490518,-11875.64874,,,17307.0,0.1756823972,0.02151375117,2119.384169,,,,0,0,0,,,,0,0,0,,,39144.0,0.3973485733,0.0941,9270.0733,,,32889.0,0.3338544152,-0.1059,-10432.5267,,,10826.0,0.1098941256,0.0024,236.4312,,,3783.0,0.03840102322,-0.0229,-2255.9477,,,3318.0,0.033680834,0.0337,3319.8881,,,8553,0.0868210287,-0.003167094819,-312.0000119,,,0.4364428201,,0.3014884711,,0.1142664085,,0.03498258731,,0,,0.127319713,,84200,,37563.0,0.4461163895,,-0.033,-2778.6,,46637.0,0.5538836105,,,,,28171.0,0.3345724466,,0,,,43048.0,0.5112589074,,0,,,12981.0,0.1541686461,,0,,,,0,,0,,,,0,,0,,,25792.0,0.3063182898,-0.046,-3873.2,,,36735.0,0.4362826603,-0.013,-1094.6,,,9651.0,0.1146199525,-0.012,-1010.4,,,4445.0,0.05279097387,0.0528,4445.76,,,,0,,0,,,7577,0.08998812352,0.0558,4698.36,,,81251,,38957.0,0.4794648681,,0.0397,3225.6647,,42294.0,0.5205351319,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,28652.0,0.3526356599,0.0578,4696.3078,,,36519.0,0.4494590836,-0.0118,-958.7618,,,10283.0,0.1265584424,0.0235,1909.3985,,,,0,,0,,,,0,,0,,,5797,0.07134681419,,0,,
,,Pearce,98093,,55360.0,0.5643623908,,-0.024,-2354.232,,42733.0,0.4356376092,,,,,,0.447,,,,,,0.368,,,,,,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39303.0,0.400670792,-0.0233,-2285.5669,,,27979.0,0.2852293232,-0.016,-1569.488,,,11640.0,0.1186629015,0.0063,617.9859,,,9089.0,0.09265696839,0.0457,4482.8501,,,,0,,0,,,10082,0.1027800149,-0.0125,-1226.1625,,,94916,,56040.0,0.5904167896,,0.1423,13506.5468,,38876.0,0.4095832104,,0.5883623908,0.4116376092,,,,,,,,,,,,,,,,,,43843.0,0.4619136921,0.09369015999,8892.695225,,,35139.0,0.3702115555,-0.1313946813,-12471.45757,,,15934.0,0.1678747524,0.1678747524,15934,,,,0,0,0,,,,0,-0.1301702311,-12355.23765,,,40596.0,0.4277044966,0.1104,10478.7264,,,28380.0,0.2990012221,-0.1347,-12785.1852,,,10416.0,0.1097391378,0.0122,1157.9752,,,4295.0,0.04525053732,-0.023,-2183.068,,,,0,,0,,,11229,0.1183046062,0.02947620831,2797.763788,,,0.423970792,,0.3012293232,,0.1123629015,,0.04695696839,,0,,0.1152800149,,99923,,42445.0,0.4247770784,,-0.039,-3896.997,,57478.0,0.5752229216,,,,,36794.0,0.3682235321,,0,,,50122.0,0.5016062368,,0,,,,0,,0,,,,0,,0,,,13007.0,0.1301702311,,0,,,29027.0,0.2904936801,-0.052,-5195.996,,,43689.0,0.4372266645,-0.017,-1698.691,,,8676.0,0.08682685668,-0.023,-2298.229,,,8199.0,0.08205318095,0.0821,8203.6783,,,1456.0,0.01457121984,0.0146,1458.8758,,,8876,0.08882839787,0.0566,5655.6418,,,87032,,40360.0,0.4637374759,,0.0568,4943.4176,,46672.0,0.5362625241,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,29809.0,0.3425062046,0.0808,7032.1856,,,39551.0,0.4544420443,-0.0165,-1436.028,,,9543.0,0.1096493244,0.0113,983.4616,,,,0,,0,,,,0,,0,,,8129,0.09340242669,,0,,
,,Moore,106837,,56502.0,0.5288617239,,0.038,4059.806,,50335.0,0.4711382761,,,,,,0.431,,,,,,0.393,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34734.0,0.3251120866,0.0062,662.3894,,,33595.0,0.3144509861,-0.1036,-11068.3132,,,11877.0,0.1111693514,-0.0299,-3194.4263,,,4840.0,0.04530265732,0.0126,1346.1462,,,17385.0,0.1627245243,0.1627,17382.3799,,,4406,0.04124039425,-0.0478,-5106.8086,,,104530,,51572.0,0.4933703243,,0.1096,11456.488,,52958.0,0.5066296757,,0.4908617239,0.5091382761,,,,,,,,,,,,,,,,,,37044.0,0.3543863006,0.08080808952,8446.869598,,,48952.0,0.4683057495,-0.1062558022,-11106.919,,,18535.0,0.1773175165,0.02545727928,2661.049404,,,,0,0,0,,,,0,0,0,,,34227.0,0.3274370994,0.0799,8351.947,,,43706.0,0.4181192002,-0.0969,-10128.957,,,14902.0,0.1425619439,0.022,2299.66,,,3541.0,0.03387544246,-0.0106,-1108.018,,,,0,,0,,,8154,0.07800631398,0.02981924271,3117.00544,,,0.3189120866,,0.4180509861,,0.1410693514,,0.03270265732,,2.45242753e-05,,0.08904039425,,88779,,34044.0,0.3834690636,,-0.006,-532.674,,54735.0,0.6165309364,,,,,24288.0,0.2735782111,,0,,,51009.0,0.5745615517,,0,,,13482.0,0.1518602372,,0,,,,0,,0,,,,0,,0,,,21760.0,0.2451030086,-0.042,-3728.718,,,45503.0,0.5125423805,-0.037,-3284.823,,,10735.0,0.1209182352,-0.006,-532.674,,,4113.0,0.04632852364,0.0463,4110.4677,,,2390.0,0.02692078082,0.0269,2388.1551,,,4278,0.04818707127,0.0117,1038.7143,,,87545,,34129.0,0.3898452225,,0.0142,1243.139,,53416.0,0.6101547775,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,25118.0,0.2869153007,0.0288,2521.296,,,48133.0,0.5498086698,0.0101,884.2045,,,11100.0,0.1267919356,0.0281,2460.0145,,,,0,,0,,,,0,,0,,,3194,0.03648409389,,0,,
,South,Brand,93793,293131,62766.0,0.6691970616,0.5845202316,-0.0015,-140.6895,,31027.0,0.3308029384,0.4154797684,,,,,0.51,,,,,,0.285,,,,,,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43014.0,0.4586056529,-0.0482,-4520.8226,0.4067635289,-0.04306616325,18472.0,0.1969443349,-0.0211,-1979.0323,0.2734101818,-0.02257920691,12412.0,0.1323339695,0.0195,1828.9635,0.1116053914,0.01486408602,11960.0,0.1275148465,0.0744,6978.1992,0.1133827538,0.06418892645,,0,,0,0.007334604665,0.007339598337,7935,0.08460119625,-0.0248,-2326.0664,0.08750353937,-0.03592811371,95681,281495,63829.0,0.6671021415,0.5942698805,0.1005,9615.9405,0.09242894652,31852.0,0.3328978585,0.4057301195,0.6706970616,0.3293029384,,,,,,,,,,,,,,,,,,52122.0,0.544747651,0.09013772995,8624.46814,0.4844810743,0.06862837118,27196.0,0.2842361597,-0.0967140772,-9253.699621,0.3616582888,-0.08433559924,16363.0,0.1710161892,0.006576347247,629.231481,0.153860637,0.05437676061,,0,0,0,0,0,,0,0,0,0,-0.03881729621,48031.0,0.5019909909,0.0982,9395.8742,0.4483063642,0.08510706336,21056.0,0.2200645896,-0.0783,-7491.8223,0.2961295938,-0.07526007815,10900.0,0.113920214,0.0029,277.4749,0.09791648164,0.004006996572,5139.0,0.05370972293,-0.031,-2966.111,0.04898843674,-0.02340940052,,0,,0,0.006067603332,0.006061132169,10555,0.1103144825,0.008233236228,787.7642755,0.1025915203,0.008922182626,0.5068056529,,0.2180443349,,0.1128339695,,0.05311484652,,0,,0.1094011963,,88841,267773,50333.0,0.5665514796,0.4992736385,-0.048,-4264.368,-0.03912277937,38508.0,0.4334485204,0.5007263615,,,,40388.0,0.4546099211,,0,0.4153294021,0,33844.0,0.3809502369,,0,0.4468486367,0,14609.0,0.164439842,,0,0.09862458127,0,,0,,0,0,0,,0,,0,0.03934676013,0,35875.0,0.4038113033,-0.071,-6307.711,0.3619819773,-0.06228115232,26510.0,0.2983982621,-0.018,-1599.138,0.3753552449,-0.01662095133,9863.0,0.1110185612,-0.006,-533.046,0.09331784758,-0.001460901585,7524.0,0.08469062708,0.0847,7524.8327,0.07148965728,0.07147372849,,0,,0,0.00429094793,0.004307095936,9069,0.1020812463,0.0675,5996.7675,0.09356432501,0.03812700422,81718,250570,50202.0,0.6143322157,0.5383166381,0.0772,6308.6296,0.0849934629,31516.0,0.3856677843,0.4616833619,,,,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,38803.0,0.4748403045,0.0639,5221.7802,0.397329081,0.08480461958,25843.0,0.3162461147,-0.0612,-5001.1416,0.3666389068,-0.05573274079,9542.0,0.1167674197,0.0425,3473.015,0.08850780325,0.01899545361,,0,,0,0,0,,0,,0,0,0,7530,0.09214616119,,0,0.0832794942,0
,,Burt,98691,,64845.0,0.6570507949,,0.0242,2388.3222,,33846.0,0.3429492051,,,,,,0.522,,,,,,0.288,,,,,,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46123.0,0.4673475798,-0.0303,-2990.3373,,,18879.0,0.191294039,-0.0567,-5595.7797,,,11336.0,0.1148635641,0.0196,1934.3436,,,9788.0,0.0991782432,0.0507,5003.6337,,,2150.0,0.02178516785,0.0218,2151.4638,,,10415,0.1055314061,-0.05,-4934.55,,,91550,,59704.0,0.6521463681,,0.0971,8889.505,,31846.0,0.3478536319,,0.6328507949,0.3671492051,,,,,,,,,,,,,,,,,,50468.0,0.5512616057,0.1027382072,9405.682871,,,27172.0,0.2967995631,-0.121101391,-11086.83235,,,13910.0,0.1519388312,0.01790884487,1639.554748,,,,0,0,0,,,,0,0,0,,,47268.0,0.5163080284,0.1051,9621.905,,,21009.0,0.2294811578,-0.0949,-8688.095,,,9004.0,0.09835062807,0.0027,247.185,,,4436.0,0.0484543965,-0.0125,-1144.375,,,,0,,0,,,9833,0.1074057892,0.01640170014,1501.575647,,,0.4976475798,,0.247994039,,0.09526356405,,0.0484782432,,-1.483215288e-05,,0.1555314061,,88040,,48414.0,0.5499091322,,-0.021,-1848.84,,39626.0,0.4500908678,,,,,39488.0,0.4485233985,,0,,,36792.0,0.4179009541,,0,,,11800.0,0.1340299864,,0,,,,0,,0,,,,0,,0,,,36058.0,0.4095638346,-0.061,-5370.44,,,29420.0,0.3341662881,-0.02,-1760.8,,,8285.0,0.09410495229,0.014,1232.56,,,5116.0,0.05810995002,0.0581,5115.124,,,1149.0,0.01305088596,0.0131,1153.324,,,8012,0.09100408905,-0.0047,-413.788,,,84358,,48177.0,0.5711017331,,0.132,11135.256,,36181.0,0.4288982669,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,39673.0,0.4702932739,0.1511,12746.4938,,,29836.0,0.3536831124,-0.1023,-8629.8234,,,6770.0,0.08025320657,0.0028,236.2024,,,,0,,0,,,,0,,0,,,8079,0.09577040707,,0,,
,,Canning,100647,,43730.0,0.4344888571,,-0.0535,-5384.6145,,56917.0,0.5655111429,,,,,,0.344,,,,,,0.504,,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30098.0,0.2990451777,-0.0508,-5112.8676,,,42794.0,0.425189027,0.0095,956.1465,,,8967.0,0.08909356464,0.0059,593.8173,,,11488.0,0.1141415045,0.0679,6833.9313,,,,0,,0,,,7300,0.0725307262,-0.0325,-3271.0275,,,94264,,43751.0,0.4641326487,,0.0797,7512.8408,,50513.0,0.5358673513,,0.4879888571,0.5120111429,,,,,,,,,,,,,,,,,,33789.0,0.3584507341,0.01366791494,1288.392334,,,47437.0,0.5032355937,-0.03606379463,-3399.517537,,,13038.0,0.1383136722,0.1383136722,13038,,,,0,0,0,,,,0,-0.1159177925,-10926.8748,,,30897.0,0.3277709412,0.0524,4939.4336,,,41294.0,0.438067555,-0.0531,-5005.4184,,,7659.0,0.08125053043,0.0064,603.2896,,,4215.0,0.04471484342,-0.0263,-2479.1432,,,1708.0,0.01811932445,0.0181,1706.1784,,,8491,0.09007680557,0.002357314303,222.2098755,,,0.3498451777,,0.415689027,,0.08319356464,,0.04624150447,,0,,0.1050307262,,90892,,34945.0,0.3844672798,,-0.048,-4362.816,,55947.0,0.6155327202,,,,,31338.0,0.3447828192,,0,,,49018.0,0.5392993883,,0,,,,0,,0,,,,0,,0,,,10536.0,0.1159177925,,0,,,24996.0,0.2750077014,-0.055,-4999.06,,,44580.0,0.4904722088,-0.012,-1090.704,,,6840.0,0.07525414778,-0.012,-1090.704,,,6503.0,0.07154645073,0.0715,6498.778,,,,0,,0,,,7973,0.08771949126,0.0509,4626.4028,,,84494,,36507.0,0.4320661822,,0.0456,3852.9264,,47987.0,0.5679338178,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,27918.0,0.3304139939,0.0561,4740.1134,,,42497.0,0.50295879,-0.0153,-1292.7582,,,7388.0,0.08743816129,0.0163,1377.2522,,,,0,,0,,,,0,,0,,,6691,0.07918905484,,0,,
Rural,East,Durack,87962,188083,35050.0,0.3984675201,0.3819111775,-0.0549,-4829.1138,,52912.0,0.6015324799,0.6180888225,,,,,0.298,,,,,,0.526,,,,,,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20583.0,0.2339987722,-0.0536,-4714.7632,0.2215245397,-0.05530343519,28920.0,0.3287783361,-0.0252,-2216.6424,0.3371330742,-0.06528395921,7196.0,0.08180805348,-0.0132,-1161.0984,0.09149683916,-0.01091100897,8868.0,0.1008162616,0.0304,2674.0448,0.1059160052,0.03625555845,,0,,0,0,0,22395,0.2545985767,0.0301,2647.6562,0.2439295417,0.01232039525,89523,186241,40940.0,0.4573126459,0.4432643725,0.0922,8254.0206,0.08814933232,48583.0,0.5426873541,0.5567356275,0.4533675201,0.5466324799,,,,,,,,,,,,,,,,,,34523.0,0.3856327424,0.08606119805,7704.456633,0.346991264,0.04925195807,36027.0,0.4024328943,-0.1152264255,-10315.41529,0.4694347646,-0.0375584895,,0,0,0,0.08170059224,0.08170059224,,0,0,0,0,0,18973.0,0.2119343632,0.02916522748,2610.95866,0.1018733791,-0.09339406081,26093.0,0.2914669973,0.0645,5774.2335,0.2783866066,0.06221500797,30736.0,0.3433307642,-0.1024,-9167.1552,0.3975010873,-0.0376412487,8457.0,0.09446734359,0.0142,1271.2266,0.1006276813,0.01965282188,6174.0,0.06896551724,-0.0273,-2443.9779,0.06983961641,-0.02044502392,,0,,0,0,0,18063,0.2017693777,0.03635719824,3254.805458,0.1536450083,-0.0290682433,0.2875987722,,0.3539783361,,0.09500805348,,0.07041626157,,0,,0.2244985767,,77721,163678,27389.0,0.3524015388,0.3538960642,-0.037,-2875.677,-0.0175691113,50332.0,0.6475984612,0.6461039358,,,,23283.0,0.2995715444,,0,0.2977186916,0,40233.0,0.5176593199,,0,0.5068732511,0,,0,,0,0,0,,0,,0,0,0,14205.0,0.1827691358,,0,0.1954080573,0,16742.0,0.2154115361,-0.044,-3419.724,0.2137428365,-0.01931751976,34429.0,0.4429819483,-0.032,-2487.072,0.4311147497,-0.018345862,6287.0,0.08089190824,-0.02,-1554.42,0.08267451948,-0.004770384535,7407.0,0.09530242792,0.0953,7406.8113,0.08955998974,0.08957576522,,0,,0,0,0,12856,0.1654121795,0.0056,435.2376,0.1829079045,-0.01031232236,76689,163623,29866.0,0.3894430753,0.3682672974,0.0398,3052.2222,0.01865399241,46823.0,0.6105569247,0.6317327026,,,,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,19860.0,0.2589680397,0.0587,4501.6443,0.2324686274,0.03493884517,44268.0,0.577240543,-0.0383,-2937.1887,0.5944354159,-0.02495581263,7710.0,0.1005359308,0.031,2377.359,0.1021701145,0.03353899852,,0,,0,0,0,,0,,0,0,0,4851,0.06325548645,,0,0.07058981659,0
,,O'Connor,100121,,36781.0,0.3673654878,,-0.0657,-6577.9497,,63340.0,0.6326345122,,,,,,0.273,,,,,,0.544,,,,,,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21082.0,0.2105652161,-0.0568,-5686.8728,,,34489.0,0.3444731874,-0.1005,-10062.1605,,,10013.0,0.1000089891,-0.0089,-891.0769,,,11053.0,0.1103964203,0.0414,4145.0094,,,,0,,0,,,23484,0.234556187,-0.0033,-330.3993,,,96718,,41614.0,0.4302611717,,0.0844,8162.9992,,55104.0,0.5697388283,,0.4330654878,0.5669345122,,,,,,,,,,,,,,,,,,30101.0,0.3112243843,0.01518101377,1468.27729,,,51401.0,0.5314522633,0.03433160993,3320.484649,,,15216.0,0.1573233524,0.1573233524,15216,,,,0,0,0,,,,0,-0.2068359761,-20004.76194,,,25754.0,0.2662792862,0.0601,5812.7518,,,43295.0,0.4476415972,0.0223,2156.8114,,,10284.0,0.1063297421,0.0247,2388.9346,,,6833.0,0.07064869001,-0.0141,-1363.7238,,,,0,,0,,,10552,0.1091006845,-0.08962658615,-8668.504159,,,0.2673652161,,0.4449731874,,0.1089089891,,0.06899642033,,0,,0.237856187,,85957,,30536.0,0.3552473911,,0.006,515.742,,55421.0,0.6447526089,,,,,25447.0,0.2960433705,,0,,,42731.0,0.4971206533,,0,,,,0,,0,,,,0,,0,,,17779.0,0.2068359761,,0,,,18243.0,0.212234024,0.003,257.871,,,36135.0,0.4203846109,-0.006,-515.742,,,7245.0,0.08428632921,0.009,773.613,,,7252.0,0.08436776528,0.0844,7254.7708,,,,0,,0,,,17082,0.1987272706,-0.0247,-2123.1379,,,86934,,30391.0,0.349587043,,0.0038,330.3492,,56543.0,0.650412957,,,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,18190.0,0.209239193,0.014,1217.076,,,53028.0,0.6099799848,-0.0132,-1147.5288,,,9013.0,0.1036763522,0.0358,3112.2372,,,,0,,0,,,,0,,0,,,6703,0.07710447006,,0,,
,South,Forrest,99457,,47505.0,0.4776436048,,0.0195,1939.4115,,51952.0,0.5223563952,,,,,,0.291,,,,,,0.426,,,,,,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22423.0,0.2254542164,-0.0503,-5002.6871,,,31011.0,0.3118030908,-0.1189,-11825.4373,,,7840.0,0.07882803624,-0.0557,-5539.7549,,,8670.0,0.0871733513,0.0347,3451.1579,,,18206.0,0.1830539831,0.1831,18210.5767,,,11307,0.1136873222,0.0072,716.0904,,,95090,,43465.0,0.4570932801,,0.1029,9784.761,,51625.0,0.5429067199,,0.4581436048,0.5418563952,,,,,,,,,,,,,,,,,,29195.0,0.3070249238,0.06165117566,5862.410294,,,47545.0,0.5,-0.08711945347,-8284.188831,,,18350.0,0.1929750762,0.02546827781,2421.778537,,,,0,0,0,,,,0,0,0,,,26092.0,0.2743926806,0.0629,5981.161,,,41006.0,0.4312335682,-0.0936,-8900.424,,,12780.0,0.1343989904,0.006,570.54,,,5020.0,0.0527920917,-0.0067,-637.103,,,,0,,0,,,10192,0.1071826691,0.0451455706,4292.892308,,,0.2757542164,,0.4307030908,,0.1345280362,,0.0524733513,,-4.601687161e-05,,0.1064873222,,90462,,32057.0,0.3543697906,,-0.02,-1809.24,,58405.0,0.6456302094,,,,,22197.0,0.2453737481,,0,,,53112.0,0.5871194535,,,,,15153.0,0.1675067984,,,,,,,,,,,,,,,,,19126.0,0.211425792,-0.02,-1809.24,,,47470.0,0.5247507241,0.03,2713.86,,,11645.0,0.1287280847,-0.019,-1718.778,,,5371.0,0.0593729964,0.0594,5373.4428,,,1238.0,0.01368530433,0.0137,1239.3294,,,5612,0.06203709845,0.062,5608.644,,,84691,,31710.0,0.3744199502,,0.0125,1058.6375,,52981.0,0.6255800498,,,,,,0,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,19596.0,0.2313823193,-0.0039,-330.2949,,,41869.0,0.4943736643,-0.0181,-1532.9071,,,10137.0,0.1196939462,0.0213,1803.9183,,,,0,,0,,,2896.0,0.03419489674,0.0342,2896.4322,,,10193,0.1203551735,,0,,
