,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025.0,,2PP,,,,,,,,,,,,,3CP,,,,,,,,,,,,,,2CP,,,,,,,,,,,,,,PRIMARY VOTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,2PP,,,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,,2PP,,,,,,,,,,,,2CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South,Banks,98935,205299,51830.0,0.5238793147,0.47423514,0.0503,4976.4305,0.04719144126,47105.0,0.4761206853,0.52576486,,,,,0.394,,,,,0.448,,,,,0.159,,,,,,,,,,,,,,,,,,36039.0,0.3642694699,0.0059,583.7165,0.3385939532,0.04149299753,38683.0,0.390994087,-0.055,-5441.425,0.4374302846,-0.055828949,11756.0,0.1188254915,0.0327,3235.1745,0.1087730578,0.0183488205,3666.0,0.03705463183,0.0044,435.314,0.04044832172,0.001809534386,1995.0,0.02016475464,0.0202,1998.487,0.009717533938,0.009734518921,6796,0.06869156517,,0,0.06503684869,0,92045,189862,43076.0,0.4679884839,0.3887646798,0.0306,2816.577,0.0450705342,48969.0,0.5320115161,0.5360425526,0.4735793147,0.5264206853,,,,,,,,,,,,,,,,,,32459.0,0.3526427291,-0.0109,-1003.2905,0.2771713452,0.004118143781,41622.0,0.4521918627,-0.057,-5246.565,0.4673378828,-0.06448260294,8063.0,0.08759845728,0.0294,2706.123,0.08644951997,0.02790402437,2628.0,0.0285512521,0.0286,2632.487,0.03708249918,0.02049372233,,0,,0,0,0,7273,0.07901569884,,0,0.05676598522,0,0.3583694699,,0.445994087,,0.08612549148,,0.03265463183,,-3.524536312e-05,,0,,91730,185753,40121.0,0.4373814455,0.3728068995,-0.0482,-4421.386,-0.04217655112,51609.0,0.5626185545,0.6271931005,,,,,,,,,,,,,,,,,,33341.0,0.363468876,-0.036,-3302.28,0.2964097484,-0.03549382783,46709.0,0.5092009157,0.07,6421.1,0.573901902,0.0619012452,5339.0,0.05820342309,-,,0.06322912685,-,,,,0,0.017641707,0.01771602612,,0,-0.015,-1375.95,0,-0.0251234435,6341,0.06912678513,-0.02,-1834.6,0.04881751573,-0.01949382783,89832,181217,43622.0,0.4855953335,0.4050917078,0.0136,1221.7152,0.008355436852,46210.0,0.5144046665,0.5704887673,,,,,,,,,,,,,,,,,,35890.0,0.3995235551,0.0008,71.8656,0.3239409323,0.002551558252,39423.0,0.4388525247,-0.0383,-3440.5656,0.4992866872,-0.02545904561,5225.0,0.0581641286,0.0077,691.7064,0.06149564206,0.008102334283,1341.0,0.01492786535,0.0149,1338.4968,0.02419341814,0.02417877127,7953,0.08853192626,,0,0.06666379547,0
,,Cook,106364,,45530.0,0.4280583656,,0.0443,4711.9252,,60834.0,0.5719416344,,,,,,0.337,,,,,0.533,,,,,0.13,,,,,,,,,,,,,,,,,,33474.0,0.3147117446,0.0746,7934.7544,,,51121.0,0.4806231432,-0.0566,-6020.2024,,,10575.0,0.09942273702,0.005,531.82,,,4638.0,0.04360497913,-0.0006,-63.8184,,,,0,,0,,,6556,0.06163739611,,0,,,97817,,36737.0,0.3755686639,,0.0658,6436.3586,,61080.0,0.6244313361,,0.3837583656,0.6162416344,,,,,,,,,,,,,,,,,,24444.0,0.2498952125,0.0189,1848.7413,,,54322.0,0.5553431408,-0.0817,-7991.6489,,,9685.0,0.09901141928,0.0309,3022.5453,,,4985.0,0.05096251163,0.0161,1574.8537,,,,0,,0,,,4381,0.04478771584,,0,,,0.2401117446,,0.5372231432,,0.09442273702,,0.04420497913,,0,,0,,94023,,29129.0,0.3098071748,,-0.0363,-3413.0349,,64894.0,0.6901928252,,,,,,,,,,,,,,,,,,,21718.0,0.2309860353,-0.035,-3290.805,,,59895.0,0.6370249832,0.054,5077.242,,,6406.0,0.06813226551,-,,,,3277.0,0.03485317422,0.035,3290.805,,,,0,-0.035,-3290.805,,,2727,0.02900354169,-0.019,-1786.437,,,91385,,31625.0,0.3460633583,,0.0032,292.432,,59760.0,0.6539366417,,,,,,,,,,,,,,,,,,,24283.0,0.2657219456,0.0044,402.094,,,53321.0,0.5834765005,-0.0141,-1288.5285,,,6198.0,0.06782294687,0.0089,813.3265,,,3153.0,0.03450238004,0.0345,3152.7825,,,4430,0.04847622695,,0,,
,West,Barton,99951,578956,65971.0,0.6600334164,0.69305094,0.0401,4008.0351,0.06478108544,33980.0,0.3399665836,0.30694906,,,,,0.499,,,,,0.305,,,,,0.196,,,,,,,,,,,,,,,,,,47098.0,0.4712108933,-0.0087,-869.5737,0.4867710154,0.008057325773,24162.0,0.2417384518,-0.0523,-5227.4373,0.227312611,-0.06427848472,15885.0,0.1589278747,0.0488,4877.6088,0.1406514485,0.02873109718,5573.0,0.05575732109,0.0072,719.6472,0.03427376174,-0.0001103158098,,0,,0,0.06519839159,0.06518160275,7233,0.07236545907,,0,0.04579277182,0,91623,535841,60054.0,0.6554467765,0.5933611535,0.0613,5616.4899,0.03627297618,31569.0,0.3445532235,0.3321685931,0.6199334164,0.3800665836,,,,,,,,,,,,,,,,,,46206.0,0.5043056874,0.0124,1136.1252,0.4513710886,0.003816491927,23992.0,0.2618556476,-0.073,-6688.479,0.2600180325,-0.05455874091,11441.0,0.1248703928,0.0346,3170.1558,0.1077871203,0.01438302928,4373.0,0.04772819052,0.0111,1017.0153,0.03182970727,0.02603005531,,0,,0,0.008579235728,0.0034140344,5611,0.06124008164,,0,0.06594456228,0,0.4799108933,,0.2940384518,,0.1101278747,,0.04855732109,,0,,0,,89907,529177,53418.0,0.5941472855,0.6031252303,0.0111,997.9677,-0.01318277911,36489.0,0.4058527145,0.3968747697,,,,,,,,,,,,,,,,,,44227.0,0.4919194279,0.014,1258.698,0.484217946,-0.003865904981,30109.0,0.334890498,-0.019,-1708.233,0.3387429915,0.01650610854,8123.0,0.0903489161,0.002,179.814,0.1015671505,0.002520290942,3288.0,0.03657112349,0.0366,3290.5962,0.006213421974,0.006218328083,,0,-0.025,-2247.675,0,-0.008247571229,4160,0.04627003459,-0.008,-719.256,0.06925849007,-0.01352958651,87702,511364,51131.0,0.5830083693,0.5949899561,0.0391,3429.1482,0.04780276985,36571.0,0.4169916307,0.371348339,,,,,,,,,,,,,,,,,,41878.0,0.4775033637,0.0414,3630.8628,0.4725904565,0.03042997749,31038.0,0.3539029897,-0.0288,-2525.8176,0.3116159621,-0.05568232614,7741.0,0.08826480582,0.0095,833.169,0.09422556158,0.008381475952,2236.0,0.0254954277,0.0255,2236.401,0.008095589944,0.008101166528,4809,0.05483341315,,0,0.07981072496,0
,,Blaxland,86886,,62474.0,0.7190341367,,0.0886,7698.0996,,24412.0,0.2809658633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40001.0,0.4603848721,-0.0552,-4796.1072,,,17023.0,0.1959233939,-0.0758,-6585.9588,,,6854.0,0.07888497572,0.0107,929.6802,,,3086.0,0.03551780494,-0.009,-781.974,,,16302.0,0.187625164,0.1876,16299.8136,,,3620,0.04166378933,,0,,,81677,,53039.0,0.649374977,,0.0022,179.6894,,28638.0,0.350625023,,0.6304341367,0.3695658633,,,,,,,,,,,,,,,,,,44905.0,0.5497875779,-0.028,-2286.956,,,22059.0,0.2700760312,-0.0181,-1478.3537,,,5187.0,0.06350625023,0.0099,808.6023,,,4421.0,0.05412784505,0.0541,4418.7257,,,,0,,0,,,5105,0.06250229563,,0,,,0.5155848721,,0.2717233939,,0.06818497572,,0.04451780494,,0.0,,0,,80808,,52299.0,0.6472007722,,-0.0476,-3846.4608,,28509.0,0.3527992278,,,,,,,,,,,,,,,,,,,46689.0,0.5777769528,-0.055,-4444.44,,,23289.0,0.2882016632,0.04,3232.32,,,4329.0,0.05357142857,0.007,565.656,,,,,,0,,,,0,,0,,,6501,0.08044995545,0.008,646.464,,,79885,,55507.0,0.6948363272,,0.0824,6582.524,,24378.0,0.3051636728,,,,,,,,,,,,,,,,,,,50572.0,0.6330600238,0.0807,6446.7195,,,19825.0,0.2481692433,-0.0849,-6782.2365,,,3698.0,0.04629154409,0.0134,1070.459,,,,0,,0,,,5790,0.07247918883,,0,,
,,Grayndler,110878,,88897.0,0.8017550822,,0.0355,3936.169,,21981.0,0.1982449178,,,,,,0.553,,,,,0.174,,,,,0.272,,,,74138.0,0.6686448168,,36740.0,0.3313551832,,0.0289,,,,,,,,59364.0,0.5353992677,0.0084,931.3752,,,15867.0,0.1431032306,-0.0354,-3925.0812,,,27847.0,0.2511499125,0.0418,4634.7004,,,3505.0,0.03161132055,0.0087,964.6386,,,2566.0,0.02314255308,0.0231,2561.2818,,,1729,0.01559371562,,0,,,94573,,74571.0,0.7885020037,,0.0502,4747.5646,,20002.0,0.2114979963,,0.7662550822,0.2337449178,,,,63413.0,0.6705190699,,31160.0,0.3294809301,,0.0075,,,,,,,,50723.0,0.5363370095,0.0277,2619.6721,,,15111.0,0.1597813329,-0.0578,-5466.3194,,,20846.0,0.2204223193,-0.0051,-482.3223,,,1448.0,0.01531092384,0.0153,1446.9669,,,1973.0,0.02086219111,0.0209,1976.5757,,,4472,0.04728622334,,0,,,0.5269992677,,0.1785032306,,0.2093499125,,0.02291132055,,4.255307635e-05,,0,,95814,,70739.0,0.73829503,,0.0147,1408.4658,,25075.0,0.26170497,,,,,63529.0,0.6630450665,,32285.0,0.3369549335,,0.0048,,,,,,,,48728.0,0.5085686852,0.048,4599.072,,,20846.0,0.2175673701,-0.016,-1533.024,,,21607.0,0.225509842,0.003,287.442,,,,,,0,,,,0,,0,,,4633,0.04835410274,-0.036,-3449.304,,,87922,,63616.0,0.7235504197,,0.036,3165.192,,24306.0,0.2764495803,,,,,57872.0,0.6582197857,,30050.0,0.3417802143,,,,,,,,,,40502.0,0.4606583108,-0.004,-351.688,,,20498.0,0.2331384636,-0.0313,-2751.9586,,,19555.0,0.2224130479,0.0017,149.4674,,,,0,,0,,,7367,0.08379017766,,0,,
,,Parramatta,97190,,60790.0,0.625475872,,0.0883,8581.877,,36400.0,0.374524128,,,,,,0.5,,,,,0.351,,,,,0.149,,,,,,,,,,,,,,,,,,46427.0,0.4776931783,0.0763,7415.597,,,29860.0,0.3072332545,-0.061,-5928.59,,,11766.0,0.1210618376,0.0256,2488.064,,,2653.0,0.02729704702,0.0047,456.793,,,2517.0,0.0258977261,0.0259,2517.221,,,3967,0.04081695648,,0,,,84265,,45980.0,0.5456595265,,0.0107,901.6355,,38285.0,0.4543404735,,0.537175872,0.462824128,,,,,,,,,,,,,,,,,,34258.0,0.4065507625,-0.0442,-3724.513,,,29492.0,0.3499910995,-0.0628,-5291.842,,,7546.0,0.08955082181,0.0172,1449.358,,,2011.0,0.02386518721,0.0239,2013.9335,,,,0,,0,,,10958,0.130042129,,0,,,0.4013931783,,0.3682332545,,0.09546183764,,0.02259704702,,-2.273896491e-06,,0,,84670,,45302.0,0.5350419275,,-0.0417,-3530.739,,39368.0,0.4649580725,,,,,,,,,,,,,,,,,,,38171.0,0.4508208338,-0.014,-1185.38,,,34954.0,0.4128262667,0.069,5842.23,,,6131.0,0.07241053502,0.004,338.68,,,,,,0,,,,0,-0.025,-2116.75,,,5414,0.06394236447,-0.035,-2963.45,,,82022,,47300.0,0.5766745507,,0.0635,5208.397,,34722.0,0.4233254493,,,,,,,,,,,,,,,,,,,38109.0,0.4646192485,0.0431,3535.1482,,,28194.0,0.3437370462,-0.0915,-7505.013,,,5640.0,0.06876203945,0.0167,1369.7674,,,2048.0,0.02496891078,0.025,2050.55,,,8031,0.09791275511,,0,,
,,Reid,101217,,62762.0,0.620073703,,0.0682,6902.9994,,38455.0,0.379926297,,,,,,0.507,,,,,0.353,,,,,0.14,,,,,,,,,,,,,,,,,,49166.0,0.4857484415,0.0696,7044.7032,,,32107.0,0.3172095597,-0.0617,-6245.0889,,,11680.0,0.1153956351,0.0217,2196.4089,,,2352.0,0.02323720324,0.0028,283.4076,,,3098.0,0.03060750664,0.0306,3097.2402,,,2814,0.02780165387,,0,,,97976,,54076.0,0.5519310852,,0.0837,8200.5912,,43900.0,0.4480689148,,0.551873703,0.448126297,,,,,,,,,,,,,,,,,,40768.0,0.4161019025,0.044,4310.944,,,37126.0,0.3789295338,-0.1043,-10218.8968,,,9184.0,0.09373724177,0.0129,1263.8904,,,1997.0,0.02038254266,0.0204,1998.7104,,,2994.0,0.03055850412,,0,,,5907,0.06029027517,,0,,,0.4161484415,,0.3789095597,,0.09369563512,,0.02043720324,,7.506644141e-06,,0,,93728,,43884.0,0.4682058723,,0.0151,1415.2928,,49844.0,0.5317941277,,,,,,,,,,,,,,,,,,,34872.0,0.372055309,0.009,843.552,,,45288.0,0.4831853875,-0.005,-468.64,,,7575.0,0.08081896552,-0.004,-374.912,,,,,,0,,,,0,,0,,,5993,0.063940338,-,,,,90597,,41054.0,0.4531496628,,-0.0136,-1232.1192,,49543.0,0.5468503372,,,,,,,,,,,,,,,,,,,32918.0,0.3633453646,-0.0131,-1186.8207,,,44212.0,0.4880073292,-0.0062,-561.7014,,,7673.0,0.08469375366,0.0075,679.4775,,,,0,,0,,,5794,0.06395355255,,0,,
,,Watson,82834,,60352.0,0.7285897095,,0.077,6378.218,,22482.0,0.2714102905,,,,,,,,,,,,,,,,,,,,55099.0,0.6651737209,,,,,,,,,,27735.0,0.3348262791,,39763.0,0.4800323539,-0.0611,-5061.1574,,,12585.0,0.1519303668,-0.1123,-9302.2582,,,7399.0,0.08932322476,0.0182,1507.5788,,,2674.0,0.03228143033,-0.0206,-1706.3804,,,13264.0,0.1601274839,0.1601,13261.7234,,,7149,0.0863051404,,0,,,85727,,55810.0,0.6510200987,,0.0158,1354.4866,,29917.0,0.3489799013,,0.6515897095,0.3484102905,,,,,,,,,,,,,,,,,,44464.0,0.5186697307,0.0018,154.3086,,,22759.0,0.2654822868,-0.0285,-2443.2195,,,8200.0,0.09565247822,0.0247,2117.4569,,,4178.0,0.04873610414,0.0487,4174.9049,,,,0,,0,,,6126,0.07145940019,,0,,,0.5411323539,,0.2642303668,,0.07112322476,,0.05288143033,,2.748388343e-05,,0,,84250,,53518.0,0.6352284866,,-0.0406,-3420.55,,30732.0,0.3647715134,,,,,,,,,,,,,,,,,,,43550.0,0.5169139466,-0.037,-3117.25,,,24769.0,0.2939940653,0.04,3370,,,5982.0,0.07100296736,0.004,337,,,,,,0,,,,0,,0,,,9949,0.1180890208,-0.008,-674,,,83236,,56247.0,0.6757532798,,0.0876,7291.4736,,26989.0,0.3242467202,,,,,,,,,,,,,,,,,,,46105.0,0.5539069633,0.0484,4028.6224,,,21133.0,0.2538925465,-0.1122,-9339.0792,,,5555.0,0.06673794993,0.004,332.944,,,,0,,0,,,10443,0.1254625402,,0,,
Outer metro,North,Berowra,115568,336968,55895.0,0.4836546449,0.4698725101,0.0593,6853.1824,0.056029301,59673.0,0.5163453551,0.5301274899,,,,,0.325,,,,,0.462,,,,,0.213,,,,,,,,,,,,,,,,,,31220.0,0.2701439845,0.0319,3686.6192,0.2407201871,0.04799534911,48210.0,0.4171569985,-0.0547,-6321.5696,0.4113595356,-0.05528980467,13781.0,0.119245812,-0.0297,-3432.3696,0.1058943282,-0.005193581586,4705.0,0.04071196179,0.012,1386.816,0.03623489471,0.0079755778,14371.0,0.1243510314,0.1171,13533.0128,0.1776192398,0.06319648928,3281,0.02839021182,,0,0.02817181453,0,93306,300490,37535.0,0.4022785244,0.359218086,0.0588,5486.3928,0.0553473956,55771.0,0.5977214756,0.5325283113,0.4243546449,0.5756453551,,,,,,,,,,,,,,,,,,20746.0,0.2223436864,0.0113,1054.3578,0.1676865459,-0.01735871062,45797.0,0.4908258847,-0.0812,-7576.4472,0.4264737304,-0.08687122338,14536.0,0.1557884809,0.037,3452.322,0.09901236913,0.006483594585,2972.0,0.03185218528,0.0319,2976.4614,0.02627549203,0.02628241317,2706.0,0.0290013504,0.0237,2211.3522,0.1199817193,0.118518145,6549,0.07018841232,,0,0.05231654044,0,0.2382439845,,0.4718569985,,0.148945812,,0.02871196179,,0.007251031427,,0,,93947,290845,32272.0,0.3435128317,0.3415840052,0.008,751.576,0.00835093194,61675.0,0.6564871683,0.6584159948,,,,,,,,,,,,,,,,,,19821.0,0.2109806593,0.012,1127.364,0.2065945779,0.0001508157266,53741.0,0.5720352965,0.001,93.947,0.574295587,0.01183049047,11157.0,0.1187584489,0.004,375.788,0.1045058364,-0.007152909625,,,,0,0,0,2599.0,0.02766453426,-0.012,-1127.364,0.05010916468,-0.05387797624,6629,0.07056106102,-0.005,-469.735,0.06449483402,0.008169722705,94017,279227,31547.0,0.3355456992,0.320136155,0.026,2444.442,0.03085153871,62470.0,0.6644543008,0.6399181695,,,,,,,,,,,,,,,,,,18693.0,0.1988257443,0.0085,799.1445,0.1974213069,0.01407500043,53678.0,0.5709392982,-0.0439,-4127.3463,0.539631075,-0.06416466125,10815.0,0.1150323878,0.0147,1382.0499,0.107638089,0.009253593839,3685.0,0.0391950392,0.0026,244.4442,0.06083308979,0.04900284413,7146,0.07600753055,,0,0.05453076381,0
,,Mackellar,111847,,51833.0,0.4634277182,,0.0421,4708.7587,,60014.0,0.5365722818,,,,,,0.157,,,,,0.396,,,,,0.448,,,,,,,,,,0.0389,,49592.0,0.4433914186,,62255.0,0.5566085814,,13499.0,0.1206916591,0.037,4138.339,,,39647.0,0.35447531,-0.0506,-5659.4582,,,6858.0,0.06131590476,-0.0021,-234.8787,,,2825.0,0.02525771813,-0.0013,-145.4011,,,45481.0,0.4066358508,0.0694,7762.1818,,,3537,0.03162355718,,0,,,98991,,40979.0,0.4139669263,,0.0462,4573.3842,,58012.0,0.5860330737,,0.4213277182,0.5786722818,,,,,,,,,,,,47018.0,0.4749724722,,51973.0,0.5250275278,,8162.0,0.08245194008,-0.0869,-8602.3179,,,40993.0,0.4141083533,-0.116,-11482.956,,,6032.0,0.06093483246,-0.0539,-5335.6149,,,2624.0,0.02650746027,0.0265,2623.2615,,,37724.0,0.3810851492,0.3811,37725.4701,,,3456,0.03491226475,,0,,,0.08369165914,,0.40507531,,0.06341590476,,0.02655771813,,0.3372358508,,0,,98262,,36138.0,0.3677718752,,0.0252,2476.2024,,62124.0,0.6322281248,,,,,,,,,,,,,,,,,,,16648.0,0.1694245995,-0.004,-393.048,,,52088.0,0.5300930166,0.018,1768.716,,,11283.0,0.1148256701,-0.026,-2554.812,,,,,,0,,,11975.0,0.121868067,-0.148,-14542.776,,,6268,0.06378864668,0.039,3832.218,,,94012,,32212.0,0.3426371102,,0.031,2914.372,,61800.0,0.6573628898,,,,,,,,,,,,,,,,,,,16286.0,0.1732332043,0.0008,75.2096,,,48103.0,0.5116687231,-0.1126,-10585.7512,,,13204.0,0.1404501553,-0.0014,-131.6168,,,14008.0,0.149002255,0.149,14007.788,,,2411,0.02564566226,,0,,
,,Mitchell,109553,,50604.0,0.4619134118,,0.0668,7318.1404,,58949.0,0.5380865882,,,,,,0.347,,,,,0.497,,,,,0.157,,,,,,,,,,,,,,,,,,36396.0,0.3322227598,0.0762,8347.9386,,,50758.0,0.4633191241,-0.0607,-6649.8671,,,15044.0,0.1373216617,0.0175,1917.1775,,,4680.0,0.04271904923,0.0132,1446.0996,,,,0,,0,,,2675,0.02441740527,,0,,,108193,,42531.0,0.3931030658,,0.0794,8590.5242,,65662.0,0.6068969342,,0.3951134118,0.6048865882,,,,,,,,,,,,,,,,,,27597.0,0.2550719547,0.0157,1698.6301,,,56918.0,0.5260783969,-0.0944,-10213.4192,,,12796.0,0.1182701284,0.0376,4068.0568,,,3258.0,0.03011285388,0.0301,3256.6093,,,,0,,0,,,7624,0.07046666605,,0,,,0.2560227598,,0.5240191241,,0.1198216617,,0.02951904923,,0,,0,,98636,,30938.0,0.3136582992,,-0.0081,-798.9516,,67698.0,0.6863417008,,,,,,,,,,,,,,,,,,,23618.0,0.239446044,-0.007,-690.452,,,61202.0,0.6204833935,0.016,1578.176,,,7955.0,0.08065006691,0.001,98.636,,,,,,0,,,,0,,0,,,5861,0.05942049556,-0.01,-986.36,,,91198,,29351.0,0.3218381982,,0.0357,3255.7686,,61847.0,0.6781618018,,,,,,,,,,,,,,,,,,,22440.0,0.2460580276,0.0353,3219.2894,,,55168.0,0.6049255466,-0.0433,-3948.8734,,,7287.0,0.07990306805,0.0158,1440.9284,,,,0,,0,,,6303,0.06911335775,,0,,
,West,Chifley,89414,481088,62440.0,0.6983246471,0.614051899,0.0618,5525.7852,0.05148346498,26974.0,0.3016753529,0.385948101,,,,,0.568,,,,,0.28,,,,,0.152,,,,,,,,,,,,,,,,,,47078.0,0.5265171002,-0.0035,-312.949,0.4361530531,0.007536195457,17613.0,0.1969825754,-0.0492,-4399.1688,0.2545646535,-0.04855003076,8724.0,0.09756861342,0.0408,3648.0912,0.09222637023,0.02727956257,5338.0,0.05969982329,-0.0024,-214.5936,0.06059806106,0.01377045426,1519.0,0.01698839108,0.017,1520.038,0.09572053346,0.04108058006,9142,0.1022434965,,0,0.06073732872,0,97189,473099,61682.0,0.6346603011,0.5561269456,0.011,1069.079,0.007889751147,35507.0,0.3653396989,0.4272669449,0.6365246471,0.3634753529,,,,,,,,,,,,,,,,,,51236.0,0.5271790017,-0.0158,-1535.5862,0.4253338267,-0.03648432678,24046.0,0.2474148309,-0.0318,-3090.6102,0.2944637987,-0.05983704769,5622.0,0.05784605254,0.0072,699.7608,0.06282634362,0.0118177745,6034.0,0.06208521541,0.0621,6035.4369,0.0469893242,0.03246407185,1839.0,0.01892189445,0.0015,145.7835,0.09457313423,0.07166407643,8412,0.08655300497,,0,0.05920746308,0,0.5300171002,,0.2461825754,,0.05676861342,,0.06209982329,,-1.16089203e-05,,0,,91006,452973,56761.0,0.6237061293,0.5582650622,-0.0682,-6206.6092,-0.05110332514,34245.0,0.3762938707,0.4417349378,,,,,,,,,,,,,,,,,,49418.0,0.5430191416,-0.068,-6188.408,0.470198003,-0.05761094811,25411.0,0.2792233479,0.053,4823.318,0.3598338091,0.05336584962,4604.0,0.05059007098,0.005,455.03,0.05186181075,0.005148816817,,,,0,0.01555501101,0.01555263228,1581.0,0.01737248094,-0.008,-728.048,0.009638543578,-0.003067591667,9992,0.1097949586,0.018,1638.108,0.09291282262,-0.02338710033,85569,434736,59202.0,0.6918627073,0.5864565879,0.0826,7067.9994,0.05527456134,26367.0,0.3081372927,0.3732827343,,,,,,,,,,,,,,,,,,52278.0,0.6109455527,0.0839,7179.2391,0.5082267597,0.04440473737,19394.0,0.2266475008,-0.0916,-7838.1204,0.2931719992,-0.07380727792,3883.0,0.04537858337,0.0188,1608.6972,0.04495190663,0.0147604142,2194.0,0.02564012668,0.0044,376.5036,0.01681115651,0.01277643347,7820,0.09138823639,,0,0.0965775002,0
,,Fowler,92938,,63371.0,0.6818631776,,0.1229,11422.0802,,29567.0,0.3181368224,,,,,,,,,,,,,,,,,,,,43982.0,0.4732402247,,,,,0.0088,,,,,48956.0,0.5267597753,,34909.0,0.3756160021,0.0096,892.2048,,,11404.0,0.1227054596,-0.0532,-4944.3016,,,6288.0,0.06765800856,0.0189,1756.5282,,,3835.0,0.04126406852,0.0051,473.9838,,,31108.0,0.3347177688,0.0518,4814.1884,,,5394,0.05803869246,,0,,,85903,,47864.0,0.5571865942,,-0.0827,-7104.1781,,38039.0,0.4428134058,,0.5589631776,0.4410368224,,,,41555.0,0.4837432919,,,,,,,,,,44348.0,0.5162567081,,30973.0,0.3605578385,-0.1848,-15874.8744,,,14740.0,0.1715888851,-0.1269,-10901.0907,,,4191.0,0.048787586,-0.0066,-566.9598,,,3047.0,0.03547023969,0.0355,3049.5565,,,25346.0,0.2950537234,0.2951,25349.9753,,,7606,0.0885417273,,0,,,0.3660160021,,0.1759054596,,0.04875800856,,0.03616406852,,0.2829177688,,0,,83664,,53540.0,0.6399407152,,-0.035,-2928.24,,30124.0,0.3600592848,,,,,,,,,,,,,,,,,,,45627.0,0.5453600115,-0.063,-5270.832,,,25137.0,0.3004518072,0.043,3597.552,,,4633.0,0.05537626697,-0.007,-585.648,,,,,,0,,,,0,,0,,,8267,0.09881191432,0.026,2175.264,,,84770,,57209.0,0.6748731863,,0.046,3899.42,,27561.0,0.3251268137,,,,,,,,,,,,,,,,,,,51559.0,0.6082222484,0.038,3221.26,,,21812.0,0.2573080099,-0.0577,-4891.229,,,5264.0,0.06209744013,0.0286,2424.422,,,,0,,0,,,6135,0.07237230152,,0,,
,,Greenway,102755,,65518.0,0.6376137414,,0.0582,5980.341,,37237.0,0.3623862586,,,,,,0.532,,,,,0.327,,,,,0.141,,,,,,,,,,,,,,,,,,51802.0,0.5041311858,0.0563,5785.1065,,,28230.0,0.2747311566,-0.0601,-6175.5755,,,11018.0,0.1072259257,0.0308,3164.854,,,4700.0,0.04573986667,0.0186,1911.243,,,2711.0,0.02638314437,0.0264,2712.732,,,4294,0.04178872074,,0,,,100539,,61864.0,0.6153234068,,0.0873,8777.0547,,38675.0,0.3846765932,,0.5794137414,0.4205862586,,,,,,,,,,,,,,,,,,48551.0,0.4829071306,0.0232,2332.5048,,,29932.0,0.2977153145,-0.1081,-10868.2659,,,7086.0,0.0704801122,0.0155,1558.3545,,,2710.0,0.02695471409,0.027,2714.553,,,4987.0,0.04960264176,0.0496,4986.7344,,,7273,0.07234008693,,0,,,0.4478311858,,0.3348311566,,0.07642592575,,0.02713986667,,-1.685562746e-05,,0,,95507,,50425.0,0.5279717717,,-0.0351,-3352.2957,,45082.0,0.4720282283,,,,,,,,,,,,,,,,,,,43901.0,0.4596626425,-0.031,-2960.717,,,38759.0,0.4058236569,0.062,5921.434,,,5256.0,0.05503261541,0.017,1623.619,,,,,,0,,,,0,-0.02,-1910.14,,,7591,0.07948108516,-0.027,-2578.689,,,89083,,50163.0,0.5631040715,,0.0333,2966.4639,,38920.0,0.4368959285,,,,,,,,,,,,,,,,,,,43722.0,0.4908007139,0.046,4097.818,,,30657.0,0.3441397349,-0.0555,-4944.1065,,,3351.0,0.03761660474,0.0011,97.9913,,,1749.0,0.01963337562,0.0196,1746.0268,,,9604,0.1078095708,,0,,
