BRISBANE (QLD),RAW,,,,,,,,BRISBANE (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4676687282,0,0.174541361,0.2741569192,0,0.08363299158,1,,0.21655863103761014,0.4330167188523289,0.09933014175481769,0.20899885037587015,0.0,0.042095657979373126,0.6842273592189737,0.4330167188523289,0.27387150279252936,0.48315576957193385,0.0,0.12572864956423424,0.34211367960948685,0.0,0.13693575139626468,0.24157788478596692,0.0,0.06286432478211712
GRN,0.6989142643,0.1472856608,0.0,0.1538000749,0,0,,,GRN,0.6989142643,0.1472856608,0,0.1538000749,0,0,,GRN,0.6989142643,0.1472856608,0,0.1538000749,0,0,1,,0.11477238625746132,0.4063922825053951,0.15700105338832845,0.24660587525830588,0.0,0.0752284025905093,0.8136866505779405,0.5536779433065931,0.15700105338832845,0.4004059501366286,0.0,0.0752284025905093,0.40684332528897027,0.2768389716532966,0.0,0.2002029750683143,0.0,0.03761420129525465
ON,0.2983840458,0.7016159542,0,0.0,0,0,,,ON,0.2983840458,0.7016159542,0,0,0,0,,ON,0.2983840458,0.7016159542,0,0,0,0,1,,0.3281238409582479,0.12743018341257834,0.17851354340534895,0.2803961353561868,0.0,0.085536296867638,0.6265078867886538,0.8290461375821725,0.17851354340534895,0.2803961353561868,0.0,0.085536296867638,0.3132539433943269,0.41452306879108625,0.08925677170267447,0.0,0.0,0.042768148433819
IND,0.1893232205,0.1053092182,0.3626021004,0.1032672112,0.0,0.2394982497,,,IND,0.1893232205,0.1053092182,0.3626021004,0.1032672112,0,0.2394982497,,IND,0.1893232205,0.1053092182,0.3626021004,0.1032672112,0,0.2394982497,1,,0.3700461726908289,0.250328312777299,0.08681192596826699,0.2669649583827943,0.0,0.025848630180810888,0.559369393227585,0.35563753098033285,0.44941402631832533,0.3702321695846613,0.0,0.2653468798890956,0.2796846966137925,0.17781876549016642,0.22470701315916267,0.18511608479233066,0.0,0.1326734399445478
OTH,0.1526327483,0.1821076798,0.137228764,0.528030808,0,0.0,,,OTH,0.1526327483,0.1821076798,0.137228764,0.528030808,0,0,,OTH,0.1526327483,0.1821076798,0.137228764,0.528030808,0,0,1,,0.33863317641669366,0.4558711826658436,0.06045794510992229,0.11606875237456434,0.0,0.028968943432976096,0.4912659246948541,0.6379788624407084,0.19768670908829744,0.644099560343164,0.0,0.028968943432976096,0.24563296234742704,0.3189894312203542,0.09884335454414872,0.322049780171582,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORDE (QLD),RAW,,,,,,,,FORDE (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,98.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.4306685965,0.1268089565,0.3164435559,0,0.126078891,1,,0.4051428554,0.2618960762582889,0.07246224372399085,0.20911567346326995,0.0,0.0513831511552395,0.4051428554,0.6925646728011485,0.19927120022860553,0.5255592293885514,0.0,0.17746204218248374,0,0.3462823364005743,0.09963560011430278,0.26277961469427574,0.0,0.08873102109124188
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.461233866,0,0.1200010588,0.2994548873,0,0.1193101879,1,,0.19541749239995862,0.44647479913893795,0.0781544575103021,0.2218013966197456,0.0,0.05815185433105557,0.6566513584123873,0.44647479913893795,0.19815551635955725,0.5212562839066335,0.0,0.17746204218248374,0.3283256792061937,0.0,0.09907775817977864,0.2606281419533168,0.0,0.08873102109124188
GRN,0.6969717362,0.1506056528,0.0,0.152422611,0,0,,,GRN,0.6969717362,0.1506056528,0,0.152422611,0,0,,GRN,0.6969717362,0.1506056528,0,0.152422611,0,0,1,,0.11915181036198697,0.40289906760101524,0.10645509638108529,0.2656518133557332,0.0,0.10584221230017934,0.816123546566563,0.5535047203601,0.10645509638108529,0.4180744243920723,0.0,0.10584221230017934,0.4080617732832816,0.27675236018005006,0.0,0.2090372121960362,0.0,0.05292110615008968
ON,0.3259843311,0.6740156689,0,0.0,0,0,,,ON,0.3259843311,0.6740156689,0,0,0,0,,ON,0.3259843311,0.6740156689,0,0,0,0,1,,0.31087885273969496,0.14039121435113003,0.12222032681233966,0.30499292706851766,0.0,0.12151667902831759,0.6368631837963442,0.8144068832944807,0.12222032681233966,0.30499292706851766,0.0,0.12151667902831759,0.31843159189817216,0.4072034416472404,0.061110163406169836,0.0,0.0,0.0607583395141588
IND,0.1690849867,0.09949659461,0.1761918863,0.2161681966,0.0,0.3390583358,,,IND,0.1690849867,0.09949659461,0.1761918863,0.2161681966,0,0.3390583358,,IND,0.1690849867,0.09949659461,0.1761918863,0.2161681966,0,0.3390583358,1,,0.2794068429490562,0.32441580766297806,0.0892680990091339,0.27372024537597833,0.0,0.03318900500285352,0.44849182962361944,0.4239124022735792,0.26545998529874004,0.489888442000201,0.0,0.37224734080386035,0.22424591481180975,0.21195620113678962,0.13272999264937005,0.24494422100010052,0.0,0.1861236704019302
OTH,0.1187035676,0.2340599233,0.164829782,0.4824067271,0,0.0,,,OTH,0.1187035676,0.2340599233,0.164829782,0.4824067271,0,0,,OTH,0.1187035676,0.2340599233,0.164829782,0.4824067271,0,0,1,,0.38009509686247145,0.40109588865051593,0.04314011417083225,0.13277715273485471,0.0,0.042891747581325634,0.498798664500646,0.6351558119095575,0.20796989619385453,0.6151838798146163,0.0,0.042891747581325634,0.24939933225032304,0.3175779059547788,0.10398494809692728,0.3075919399073082,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXLEY (QLD),RAW,,,,,,,,OXLEY (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,99.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.3885725328,0.27193554,0.2238392688,0,0.1156526583,1,,0.4590390946,0.2070099264157425,0.15953967792998633,0.13392355351659938,0.0,0.04048774753804604,0.4590390946,0.5955824592297561,0.43147521793245924,0.35776282236323237,0.0,0.15614040587492656,0,0.2977912296148781,0.21573760896622965,0.1788814111816162,0.0,0.07807020293746329
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4491405007,0,0.2449976219,0.2016657644,0,0.104196113,1,,0.2563313511072283,0.3610271975836007,0.18010404672491068,0.1505931117100051,0.0,0.05194429287425518,0.7054718518205669,0.3610271975836007,0.42510166859073356,0.35225887613017237,0.0,0.15614040587492656,0.3527359259102835,0.0,0.2125508342953668,0.1761294380650862,0.0,0.07807020293746329
GRN,0.7976895224,0.2023104776,0.0,0,0,0,,,GRN,0.7976895224,0.2023104776,0,0,0,0,,GRN,0.7976895224,0.2023104776,0,0,0,0,1,,0.0908658292149521,0.30996023811286244,0.2664857169183297,0.2193533365757462,0.0,0.11333487917810953,0.8885553516012962,0.5122707157265184,0.2664857169183297,0.2193533365757462,0.0,0.11333487917810953,0.44427767580064814,0.25613535786325925,0.0,0.10967666828787312,0.0,0.05666743958905477
ON,0.2211261361,0.5816892042,0.1971846597,0.0,0,0,,,ON,0.2211261361,0.5816892042,0.1971846597,0,0,0,,ON,0.2211261361,0.5816892042,0.1971846597,0,0,0,1,,0.41855231745388016,0.12581606546648755,0.2026445269182855,0.16680351064354582,0.0,0.08618357951780092,0.639678453565607,0.7075052696340778,0.39982918663896827,0.16680351064354582,0.0,0.08618357951780092,0.3198392267828036,0.35375263481703895,0.19991459331948416,0.0,0.0,0.04309178975890047
IND,0.1554006969,0.06480836237,0.3540069686,0.1170731707,0.0,0.3087108014,,,IND,0.1554006969,0.06480836237,0.3540069686,0.1170731707,0,0.3087108014,,IND,0.1554006969,0.06480836237,0.3540069686,0.1170731707,0,0.3087108014,1,,0.3856940801735017,0.2582668654086128,0.13514871785891455,0.1961650534104086,0.0,0.024725283148562226,0.5410947770376132,0.32307522777795084,0.4891556865000295,0.31323822414211594,0.0,0.3334360845422904,0.27054738851880666,0.16153761388897545,0.24457784325001478,0.156619112071058,0.0,0.16671804227114523
OTH,0.1564909035,0.1884057971,0.1746839346,0.4804193648,0,0.0,,,OTH,0.1564909035,0.1884057971,0.1746839346,0.4804193648,0,0,,OTH,0.1564909035,0.1884057971,0.1746839346,0.4804193648,0,0,1,,0.33019749627807105,0.3756032149442965,0.1834457395485959,0.07302380851075807,0.0,0.03772974071827847,0.48668839976249906,0.5640090120457457,0.35812967417702635,0.5534431732964503,0.0,0.03772974071827847,0.24334419988124956,0.2820045060228729,0.1790648370885132,0.2767215866482252,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RANKIN (QLD),RAW,,,,,,,,RANKIN (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,100.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.555363807,0.2332732557,0.2113629373,0,0,1,,0.5135091473,0.18759974215918127,0.17931394790740296,0.11957716267756742,0.0,0.0,0.5135091473,0.7429635491331,0.41258720362202916,0.33094009998902246,0.0,0.0,0,0.37148177456655,0.20629360181101458,0.16547004999451123,0.0,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.5470537732,0,0.2376330192,0.2153132076,0,0,1,,0.21361438379743966,0.494919756022126,0.1758389678149383,0.11562689236549602,0.0,0.0,0.7606681569720307,0.494919756022126,0.4134719870168208,0.33094009998902246,0.0,0.0,0.38033407848601536,0.0,0.2067359935084104,0.16547004999451123,0.0,0.0
GRN,0.7128603104,0.2871396896,0.0,0,0,0,,,GRN,0.7128603104,0.2871396896,0,0,0,0,,GRN,0.7128603104,0.2871396896,0,0,0,0,1,,0.15708085061221624,0.3958968158361749,0.23452511684899358,0.21249721670261523,0.0,0.0,0.8699411610335023,0.6830365054148888,0.23452511684899358,0.21249721670261523,0.0,0.0,0.43497058051675114,0.3415182527074444,0.0,0.10624860835130762,0.0,0.0
ON,0.2053531061,0.5706664255,0.2239804684,0.0,0,0,,,ON,0.2053531061,0.5706664255,0.2239804684,0,0,0,,ON,0.2053531061,0.5706664255,0.2239804684,0,0,0,1,,0.47185200754303014,0.17835936492668814,0.18351257328067608,0.16627605424960573,0.0,0.0,0.6772051136104865,0.7490257904624509,0.407493041677457,0.16627605424960573,0.0,0.0,0.33860255680524326,0.37451289523122544,0.2037465208387285,0.0,0.0,0.0
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.3493891867,0.3613256982,0.1517701026,0.1375150126,0,0,1,,0.33409460395807583,0.3160925296444135,0.19816674657444094,0.1516461198230697,0.0,0.0,0.6834837906094713,0.6774182278040921,0.3499368492074109,0.2891611323790256,0.0,0.0,0.34174189530473564,0.33870911390204606,0.17496842460370546,0.1445805661895128,0.0,0.0
OTH,0.1299541435,0.2261709794,0.2313298395,0.4125450377,0,0.0,,,OTH,0.1299541435,0.2261709794,0.2313298395,0.4125450377,0,0,,OTH,0.1299541435,0.2261709794,0.2313298395,0.4125450377,0,0,1,,0.37335095371898125,0.3740214081703773,0.17646254959365326,0.07616508851698814,0.0,0.0,0.5033050971844251,0.6001923875349368,0.4077923890957823,0.48871012618485576,0.0,0.0,0.25165254859221253,0.3000961937674684,0.20389619454789115,0.24435506309242788,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYAN (QLD),RAW,,,,,,,,RYAN (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,101.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0.2423202667,0.7576797333,0,0,0,,,ALP,0,0.2423202667,0.7576797333,0,0,0,,ALP,0,0.2423202667,0.7576797333,0,0,0,1,,0.1532060801,0.45638596522746877,0.13992609881067836,0.2504818559109437,0.0,0.0,0.1532060801,0.698706231954559,0.897605832083588,0.2504818559109437,0.0,0.0,0,0.3493531159772795,0.448802916041794,0.12524092795547184,0.0,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.1603672614,0,0.5774428227,0.262189916,0,0,1,,0.12399624942357815,0.5785054929967125,0.15502151829534366,0.14247673928436566,0.0,0.0,0.2843635107855497,0.5785054929967125,0.7324643409721119,0.40466665524562595,0.0,0.0,0.14218175539277486,0.0,0.36623217048605594,0.20233332762281298,0.0,0.0
GRN,0,0,0.0,0,0,0,,,GRN,0,0,0,0,0,0,,GRN,0.1509157992,0.6023468033,0,0.2467373975,0,0,1,,0.13127584762031785,0.21708894157437664,0.4937059530805403,0.15792925772476518,0.0,0.0,0.2821916468452087,0.819435744828625,0.4937059530805403,0.40466665524562595,0.0,0.0,0.14109582342260435,0.4097178724143125,0.0,0.20233332762281298,0.0,0.0
ON,0.1405508072,0.7316239316,0.1278252612,0.0,0,0,,,ON,0.1405508072,0.7316239316,0.1278252612,0,0,0,,ON,0.1405508072,0.7316239316,0.1278252612,0,0,0,1,,0.13661937771028793,0.11105344652766495,0.5289634863386257,0.22336368942342144,0.0,0.0,0.2771701849277618,0.8426773781515965,0.6567887474972202,0.22336368942342144,0.0,0.0,0.1385850924638809,0.42133868907579825,0.3283943737486101,0.0,0.0,0.0
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.09778072941,0.3902700054,0.3520842092,0.159865056,0,0,1,,0.13819076444889572,0.3527321511254522,0.31987988303407405,0.18919720139157803,0.0,0.0,0.23597149385439387,0.7430021565176799,0.6719640921910768,0.34906225743684954,0.0,0.0,0.11798574692719693,0.37150107825883993,0.3359820460955384,0.17453112871842477,0.0,0.0
OTH,0.152791381,0.1968658178,0.170747633,0.4795951681,0,0.0,,,OTH,0.152791381,0.1968658178,0.170747633,0.4795951681,0,0,,OTH,0.152791381,0.1968658178,0.170747633,0.4795951681,0,0,1,,0.12474683558549,0.49075704162122286,0.29075006395291814,0.09374605884036896,0.0,0.0,0.27753821658451056,0.687622859446884,0.4614976969924219,0.5733412269761835,0.0,0.0,0.13876910829225528,0.343811429723442,0.23074884849621094,0.28667061348809175,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAIR (QLD),RAW,,,,,,,,BLAIR (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,102.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.5276537292,0.1173789963,0.3549672745,0,0,1,,0.5161376456,0.24838013903010536,0.05337237940819573,0.18210983594179486,0.0,0.0,0.5161376456,0.7760338682179851,0.17075137570475185,0.537077110457359,0.0,0.0,0,0.3880169341089926,0.08537568785237593,0.2685385552286795,0.0,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.5929594728,0,0.1011503879,0.3058901393,0,0,1,,0.17515795654693217,0.5269168259962511,0.06960098775934305,0.22832422969747385,0.0,0.0,0.7681174293260082,0.5269168259962511,0.17075137570475188,0.534214368972989,0.0,0.0,0.3840587146630041,0.0,0.08537568785237594,0.2671071844864945,0.0,0.0
GRN,0.722558125,0.1010409524,0.0,0.1764009225,0,0,,,GRN,0.722558125,0.1010409524,0,0.1764009225,0,0,,GRN,0.722558125,0.1010409524,0,0.1764009225,0,0,1,,0.1187755148584363,0.4987990867822035,0.095033479020706,0.28739191933865416,0.0,0.0,0.8413336398973941,0.5998400392225202,0.095033479020706,0.46379284185937975,0.0,0.0,0.42066681994869703,0.2999200196112601,0.0,0.23189642092968987,0.0,0.0
ON,0.3336849044,0.6663150956,0,0.0,0,0,,,ON,0.3336849044,0.6663150956,0,0,0,0,,ON,0.3336849044,0.6663150956,0,0,0,0,1,,0.39509784778186563,0.1760700841891264,0.10656562957187604,0.3222664384571321,0.0,0.0,0.7287827521984773,0.8423851797725147,0.10656562957187604,0.3222664384571321,0.0,0.0,0.36439137609923866,0.42119258988625735,0.05328281478593802,0.0,0.0,0.0
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.4076159707,0.3125736422,0.06953344278,0.2102769443,0,0,1,,0.30575169817639336,0.36221651457819476,0.07946249868352614,0.25256928856188576,0.0,0.0,0.7133676688944911,0.6747901567401327,0.14899594146274553,0.4628462329026307,0.0,0.0,0.35668383444724555,0.3373950783700663,0.07449797073137276,0.23142311645131536,0.0,0.0
OTH,0.1666048827,0.1703648785,0.2086003283,0.4544299105,0,0.0,,,OTH,0.1666048827,0.1703648785,0.2086003283,0.4544299105,0,0,,OTH,0.1666048827,0.1703648785,0.2086003283,0.4544299105,0,0,1,,0.40338173188887827,0.41178037276325435,0.03678838745799639,0.14804950788987106,0.0,0.0,0.569986614587602,0.5821452512253631,0.2453887157956546,0.6024794183913803,0.0,0.0,0.284993307293801,0.29107262561268155,0.1226943578978273,0.30123970919569015,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPRICORNIA (QLD),RAW,,,,,,,,CAPRICORNIA (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,103.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.565891684,0,0.3977025792,0,0.03640573674,1,,0.445619775,0.2970702674839579,0.0,0.23763504730474447,0.0,0.01967491022124825,0.445619775,0.8629619514974651,0.0,0.6353376265509983,0.0,0.05608064696148722,0,0.43148097574873256,0.0,0.3176688132754992,0.0,0.02804032348074361
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.5854205905,0,0,0.3798114305,0,0.03476797906,1,,0.10919162206681388,0.6149908331202412,0.0,0.25450487691364637,0.0,0.021312667899298646,0.6946122125459492,0.6149908331202412,0.0,0.6343163073723226,0.0,0.05608064696148722,0.3473061062729746,0.0,0.0,0.3171581536861613,0.0,0.02804032348074361
GRN,0.6837095041,0.1325042223,0.0,0.1160755412,0,0.06771073238,,,GRN,0.6837095041,0.1325042223,0,0.1160755412,0,0.06771073238,,GRN,0.6837095041,0.1325042223,0,0.1160755412,0,0.06771073238,1,,0.12155497017181822,0.4844825556783099,0.0,0.36446462191051177,0.0,0.029497852239360182,0.8052644742406038,0.6169867780028915,0.0,0.4805401631357536,0.0,0.09720858462075124,0.4026322371203019,0.30849338900144574,0.0,0.2402700815678768,0.0,0.04860429231037562
ON,0.2704690162,0.7295309838,0,0.0,0,0,,,ON,0.2704690162,0.7295309838,0,0,0,0,,ON,0.2704690162,0.7295309838,0,0,0,0,1,,0.4270824592904462,0.15305616706884922,0.0,0.38465043187050774,0.0,0.03521094177019682,0.6975514755221743,0.882587150837121,0.0,0.38465043187050774,0.0,0.03521094177019682,0.34877573776108717,0.4412935754185605,0.0,0.0,0.0,0.01760547088509841
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.3800360562,0.3508324402,0,0.2465612595,0,0.02257024413,1,,0.2762681931467566,0.399232098438723,0.0,0.29846648086635363,0.0,0.02603322754816683,0.6563042493273298,0.7500645386343539,0.0,0.5450277403630193,0.0,0.04860347167529719,0.3281521246636649,0.3750322693171769,0.0,0.27251387018150963,0.0,0.024301735837648594
OTH,0.1859296482,0.1904621145,0,0.6236082373,0,0.0,,,OTH,0.1859296482,0.1904621145,0,0.6236082373,0,0,,OTH,0.1859296482,0.1904621145,0,0.6236082373,0,0,1,,0.2801671499780053,0.5601575725690098,0.0,0.1462843888180414,0.0,0.013390888634943487,0.46609679821921135,0.7506196870630486,0.0,0.7698926260827965,0.0,0.013390888634943487,0.23304839910960568,0.3753098435315243,0.0,0.38494631304139826,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HERBERT (QLD),RAW,,,,,,,,HERBERT (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,104.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.5089005578,0.03571626408,0,0,0.4553831781,1,,0.5227008814,0.25531669734967394,0.01570298194194378,0.0,0.0,0.20627943931101297,0.5227008814,0.7642172551506361,0.05141924601985309,0.0,0.0,0.6616626174321414,0,0.3821086275753181,0.02570962300992655,0.0,0.0,0.33083130871607075
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.5757199417,0,0.03085668055,0,0,0.3934233777,1,,0.1984612459649919,0.5135623022478277,0.02056256547346346,0.0,0.0,0.26741388631371676,0.7741811876870466,0.5135623022478277,0.05141924601985309,0.0,0.0,0.6608372640452724,0.38709059384352335,0.0,0.02570962300992655,0.0,0.0,0.33041863202263627
GRN,0.7024427775,0.1277168686,0.0,0,0,0.1698403539,,,GRN,0.7024427775,0.1277168686,0,0,0,0.1698403539,,GRN,0.7024427775,0.1277168686,0,0,0,0.1698403539,1,,0.14984751505316896,0.45099550829604407,0.029029550354938934,0.0,0.0,0.37012742629584805,0.8522902925103722,0.5787123769246265,0.029029550354938934,0.0,0.0,0.5399677802100623,0.4261451462551862,0.2893561884623133,0.0,0.0,0.0,0.2699838901050312
ON,0.04790419162,0.2378100941,0.06429997149,0.0,0,0.6499857428,,,ON,0.04790419162,0.2378100941,0.06429997149,0,0,0.6499857428,,ON,0.04790419162,0.2378100941,0.06429997149,0,0,0.6499857428,1,,0.4741524685913286,0.39050299913011416,0.00904898886249721,0.0,0.0,0.12629554341605997,0.522056660208095,0.6283130932276334,0.07334896034809743,0.0,0.0,0.776281286216174,0.2610283301040476,0.31415654661381676,0.03667448017404872,0.0,0.0,0.38814064310808705
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.3999001748,0.3053911358,0.02143332383,0,0,0.2732753656,1,,0.3136727075377096,0.35672492748066364,0.02370629696723212,0.0,0.0,0.3058960680143946,0.7135728823773836,0.6621160632410135,0.04513962079576553,0.0,0.0,0.5791714335858373,0.35678644118869185,0.3310580316205068,0.022569810397882768,0.0,0.0,0.2895857167929187
OTH,0.4493535554,0.5506464446,0,0,0,0.0,,,OTH,0.4493535554,0.5506464446,0,0,0,0,,OTH,0.4493535554,0.5506464446,0,0,0,0,1,,0.3170181389686312,0.22867627501583268,0.03304035168426022,0.0,0.0,0.42126523433127594,0.7663716944136834,0.7793227195707805,0.03304035168426022,0.0,0.0,0.42126523433127594,0.38318584720684173,0.3896613597853903,0.016520175842130114,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINKLER (QLD),RAW,,,,,,,,HINKLER (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,105.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.4391112586,0.1083708911,0.3404795682,0,0.1120382821,1,,0.3575154368,0.2810139964708429,0.06359747485245722,0.24657645925924782,0.0,0.05129663262216317,0.3575154368,0.7201252550642963,0.17196836595807913,0.5870560274908814,0.0,0.16333491469145442,0,0.3600626275321481,0.08598418297903956,0.2935280137454407,0.0,0.08166745734572721
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4151768361,0,0.1129953282,0.3550086205,0,0.1168192152,1,,0.1826830860042999,0.4753143380067753,0.05956959481530685,0.235917281699908,0.0,0.04651569947371017,0.5978599221230656,0.4753143380067753,0.17256492299765785,0.5909259021810472,0.0,0.16333491469145442,0.2989299610615328,0.0,0.08628246149882893,0.2954629510905236,0.0,0.08166745734572721
GRN,0.5586994547,0.2508488528,0.0,0.1904516926,0,0,,,GRN,0.5586994547,0.2508488528,0,0.1904516926,0,0,,GRN,0.5586994547,0.2508488528,0,0.1904516926,0,0,1,,0.16180360156600115,0.3781259447474058,0.08889150620558686,0.27927925426800987,0.0,0.09189969321299639,0.7205030562424082,0.6289747975100357,0.08889150620558686,0.46973094682897293,0.0,0.09189969321299639,0.3602515281212041,0.31448739875501786,0.0,0.23486547341448646,0.0,0.045949846606498194
ON,0.3027380212,0.6972619788,0,0.0,0,0,,,ON,0.3027380212,0.6972619788,0,0,0,0,,ON,0.3027380212,0.6972619788,0,0,0,0,1,,0.2894870223217654,0.1329356734945333,0.11159533525277496,0.3506101239538309,0.0,0.1153718449770956,0.5922250434792016,0.8301976523370971,0.11159533525277496,0.3506101239538309,0.0,0.1153718449770956,0.2961125217396008,0.41509882616854854,0.05579766762638748,0.0,0.0,0.0576859224885478
